Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.032, 0.032, 0.000, 0.000, 0.086, 0.029, 0.299, 0.030] | Action Distribution: FORWARD: 0.1623 | TURN_LEFT: 0.1697 | TURN_RIGHT: 0.1673 | FORWARD_LEFT: 0.1651 | FORWARD_RIGHT: 0.1678 | BACKWARD: 0.1677 | Selected: BACKWARD (prob: 0.1677)
Episode 83 | Step 1 | State: [0.054, 0.032, 0.000, 0.000, 0.029, 0.176, 0.289, 0.042] | Action Distribution: FORWARD: 0.0080 | TURN_LEFT: 0.3452 | TURN_RIGHT: 0.4235 | FORWARD_LEFT: 0.0402 | FORWARD_RIGHT: 0.0631 | BACKWARD: 0.1199 | Selected: FORWARD (prob: 0.0080)
Episode 83 | Step 2 | State: [0.069, 0.032, 0.000, 0.000, 0.029, 0.207, 0.289, 0.037] | Action Distribution: FORWARD: 0.0072 | TURN_LEFT: 0.3718 | TURN_RIGHT: 0.4087 | FORWARD_LEFT: 0.0378 | FORWARD_RIGHT: 0.0505 | BACKWARD: 0.1241 | Selected: TURN_RIGHT (prob: 0.4087)
Episode 83 | Step 3 | State: [0.091, 0.032, 0.000, 0.000, 0.029, 0.220, 0.289, 0.030] | Action Distribution: FORWARD: 0.0059 | TURN_LEFT: 0.3826 | TURN_RIGHT: 0.4185 | FORWARD_LEFT: 0.0394 | FORWARD_RIGHT: 0.0636 | BACKWARD: 0.0899 | Selected: BACKWARD (prob: 0.0899)
Episode 83 | Step 4 | State: [0.081, 0.032, 0.000, 0.000, 0.029, 0.172, 0.289, 0.030] | Action Distribution: FORWARD: 0.0058 | TURN_LEFT: 0.2681 | TURN_RIGHT: 0.4857 | FORWARD_LEFT: 0.0427 | FORWARD_RIGHT: 0.1535 | BACKWARD: 0.0442 | Selected: BACKWARD (prob: 0.0442)
Episode 83 | Step 5 | State: [0.064, 0.066, 0.000, 0.000, 0.029, 0.121, 0.289, 0.041] | Action Distribution: FORWARD: 0.0054 | TURN_LEFT: 0.1465 | TURN_RIGHT: 0.4794 | FORWARD_LEFT: 0.0367 | FORWARD_RIGHT: 0.3086 | BACKWARD: 0.0234 | Selected: TURN_RIGHT (prob: 0.4794)
Episode 83 | Step 6 | State: [0.102, 0.065, 0.000, 0.000, 0.029, 0.113, 0.289, 0.030] | Action Distribution: FORWARD: 0.0033 | TURN_LEFT: 0.1153 | TURN_RIGHT: 0.3955 | FORWARD_LEFT: 0.0319 | FORWARD_RIGHT: 0.4420 | BACKWARD: 0.0120 | Selected: TURN_LEFT (prob: 0.1153)
Episode 83 | Step 7 | State: [0.064, 0.066, 0.000, 0.000, 0.029, 0.120, 0.289, 0.041] | Action Distribution: FORWARD: 0.0047 | TURN_LEFT: 0.1139 | TURN_RIGHT: 0.4658 | FORWARD_LEFT: 0.0324 | FORWARD_RIGHT: 0.3664 | BACKWARD: 0.0169 | Selected: TURN_RIGHT (prob: 0.4658)
Episode 83 | Step 8 | State: [0.102, 0.065, 0.000, 0.000, 0.029, 0.112, 0.289, 0.030] | Action Distribution: FORWARD: 0.0030 | TURN_LEFT: 0.0889 | TURN_RIGHT: 0.3831 | FORWARD_LEFT: 0.0277 | FORWARD_RIGHT: 0.4878 | BACKWARD: 0.0094 | Selected: FORWARD_RIGHT (prob: 0.4878)
Episode 83 | Step 9 | State: [0.150, 0.032, 0.000, 0.000, 0.029, 0.130, 0.289, 0.030] | Action Distribution: FORWARD: 0.0023 | TURN_LEFT: 0.1446 | TURN_RIGHT: 0.3817 | FORWARD_LEFT: 0.0328 | FORWARD_RIGHT: 0.4287 | BACKWARD: 0.0099 | Selected: TURN_LEFT (prob: 0.1446)
Episode 83 | Step 10 | State: [0.114, 0.032, 0.000, 0.000, 0.029, 0.142, 0.289, 0.030] | Action Distribution: FORWARD: 0.0032 | TURN_LEFT: 0.1191 | TURN_RIGHT: 0.4187 | FORWARD_LEFT: 0.0317 | FORWARD_RIGHT: 0.4156 | BACKWARD: 0.0118 | Selected: FORWARD_RIGHT (prob: 0.4156)
Episode 84 | Step 1 | State: [0.131, 0.032, 0.000, 0.000, 0.029, 0.170, 0.289, 0.030] | Action Distribution: FORWARD: 0.0032 | TURN_LEFT: 0.1395 | TURN_RIGHT: 0.4279 | FORWARD_LEFT: 0.0337 | FORWARD_RIGHT: 0.3824 | BACKWARD: 0.0133 | Selected: FORWARD_RIGHT (prob: 0.3824)
Episode 84 | Step 2 | State: [0.095, 0.032, 0.000, 0.000, 0.041, 0.262, 0.289, 0.030] | Action Distribution: FORWARD: 0.0053 | TURN_LEFT: 0.2648 | TURN_RIGHT: 0.5292 | FORWARD_LEFT: 0.0364 | FORWARD_RIGHT: 0.1082 | BACKWARD: 0.0561 | Selected: TURN_LEFT (prob: 0.2648)
Episode 84 | Step 3 | State: [0.110, 0.032, 0.000, 0.000, 0.040, 0.257, 0.289, 0.030] | Action Distribution: FORWARD: 0.0048 | TURN_LEFT: 0.2640 | TURN_RIGHT: 0.5092 | FORWARD_LEFT: 0.0383 | FORWARD_RIGHT: 0.1375 | BACKWARD: 0.0461 | Selected: BACKWARD (prob: 0.0461)
Episode 84 | Step 4 | State: [0.136, 0.032, 0.000, 0.000, 0.029, 0.161, 0.289, 0.030] | Action Distribution: FORWARD: 0.0028 | TURN_LEFT: 0.1198 | TURN_RIGHT: 0.3761 | FORWARD_LEFT: 0.0317 | FORWARD_RIGHT: 0.4586 | BACKWARD: 0.0109 | Selected: FORWARD_RIGHT (prob: 0.4586)
Episode 84 | Step 5 | State: [0.098, 0.032, 0.000, 0.000, 0.048, 0.203, 0.289, 0.030] | Action Distribution: FORWARD: 0.0047 | TURN_LEFT: 0.2064 | TURN_RIGHT: 0.4830 | FORWARD_LEFT: 0.0394 | FORWARD_RIGHT: 0.2377 | BACKWARD: 0.0289 | Selected: FORWARD_RIGHT (prob: 0.2377)
Episode 84 | Step 6 | State: [0.064, 0.032, 0.000, 0.000, 0.112, 0.267, 0.294, 0.030] | Action Distribution: FORWARD: 0.0046 | TURN_LEFT: 0.4021 | TURN_RIGHT: 0.3012 | FORWARD_LEFT: 0.0202 | FORWARD_RIGHT: 0.0115 | BACKWARD: 0.2604 | Selected: TURN_LEFT (prob: 0.4021)
Episode 84 | Step 7 | State: [0.070, 0.032, 0.000, 0.000, 0.055, 0.341, 0.289, 0.030] | Action Distribution: FORWARD: 0.0048 | TURN_LEFT: 0.3472 | TURN_RIGHT: 0.3164 | FORWARD_LEFT: 0.0204 | FORWARD_RIGHT: 0.0147 | BACKWARD: 0.2965 | Selected: TURN_RIGHT (prob: 0.3164)
Episode 84 | Step 8 | State: [0.064, 0.032, 0.000, 0.000, 0.112, 0.340, 0.294, 0.030] | Action Distribution: FORWARD: 0.0022 | TURN_LEFT: 0.2717 | TURN_RIGHT: 0.1324 | FORWARD_LEFT: 0.0073 | FORWARD_RIGHT: 0.0018 | BACKWARD: 0.5847 | Selected: TURN_LEFT (prob: 0.2717)
Episode 84 | Step 9 | State: [0.080, 0.032, 0.000, 0.000, 0.055, 0.340, 0.289, 0.030] | Action Distribution: FORWARD: 0.0043 | TURN_LEFT: 0.3444 | TURN_RIGHT: 0.2665 | FORWARD_LEFT: 0.0187 | FORWARD_RIGHT: 0.0121 | BACKWARD: 0.3540 | Selected: TURN_LEFT (prob: 0.3444)
Episode 84 | Step 10 | State: [0.086, 0.032, 0.000, 0.000, 0.048, 0.408, 0.289, 0.030] | Action Distribution: FORWARD: 0.0020 | TURN_LEFT: 0.2353 | TURN_RIGHT: 0.1247 | FORWARD_LEFT: 0.0075 | FORWARD_RIGHT: 0.0024 | BACKWARD: 0.6280 | Selected: TURN_RIGHT (prob: 0.1247)
Episode 85 | Step 1 | State: [0.081, 0.032, 0.000, 0.000, 0.055, 0.339, 0.289, 0.030] | Action Distribution: FORWARD: 0.0036 | TURN_LEFT: 0.3118 | TURN_RIGHT: 0.2087 | FORWARD_LEFT: 0.0146 | FORWARD_RIGHT: 0.0078 | BACKWARD: 0.4535 | Selected: TURN_LEFT (prob: 0.3118)
Episode 85 | Step 2 | State: [0.086, 0.032, 0.000, 0.000, 0.041, 0.406, 0.289, 0.030] | Action Distribution: FORWARD: 0.0016 | TURN_LEFT: 0.1913 | TURN_RIGHT: 0.0949 | FORWARD_LEFT: 0.0056 | FORWARD_RIGHT: 0.0016 | BACKWARD: 0.7049 | Selected: BACKWARD (prob: 0.7049)
Episode 85 | Step 3 | State: [0.121, 0.032, 0.000, 0.000, 0.040, 0.215, 0.289, 0.030] | Action Distribution: FORWARD: 0.0048 | TURN_LEFT: 0.3484 | TURN_RIGHT: 0.4003 | FORWARD_LEFT: 0.0414 | FORWARD_RIGHT: 0.1301 | BACKWARD: 0.0749 | Selected: TURN_RIGHT (prob: 0.4003)
Episode 85 | Step 4 | State: [0.103, 0.032, 0.000, 0.000, 0.041, 0.198, 0.289, 0.030] | Action Distribution: FORWARD: 0.0054 | TURN_LEFT: 0.3299 | TURN_RIGHT: 0.4165 | FORWARD_LEFT: 0.0403 | FORWARD_RIGHT: 0.1242 | BACKWARD: 0.0837 | Selected: TURN_LEFT (prob: 0.3299)
Episode 85 | Step 5 | State: [0.121, 0.032, 0.000, 0.000, 0.040, 0.207, 0.289, 0.030] | Action Distribution: FORWARD: 0.0049 | TURN_LEFT: 0.3872 | TURN_RIGHT: 0.3743 | FORWARD_LEFT: 0.0381 | FORWARD_RIGHT: 0.0893 | BACKWARD: 0.1062 | Selected: TURN_LEFT (prob: 0.3872)
Episode 85 | Step 6 | State: [0.113, 0.032, 0.000, 0.000, 0.029, 0.234, 0.289, 0.030] | Action Distribution: FORWARD: 0.0050 | TURN_LEFT: 0.3919 | TURN_RIGHT: 0.3470 | FORWARD_LEFT: 0.0317 | FORWARD_RIGHT: 0.0512 | BACKWARD: 0.1732 | Selected: BACKWARD (prob: 0.1732)
Episode 85 | Step 7 | State: [0.110, 0.032, 0.000, 0.000, 0.029, 0.152, 0.289, 0.030] | Action Distribution: FORWARD: 0.0053 | TURN_LEFT: 0.2961 | TURN_RIGHT: 0.4232 | FORWARD_LEFT: 0.0414 | FORWARD_RIGHT: 0.1739 | BACKWARD: 0.0601 | Selected: TURN_RIGHT (prob: 0.4232)
Episode 85 | Step 8 | State: [0.143, 0.032, 0.000, 0.000, 0.029, 0.129, 0.289, 0.030] | Action Distribution: FORWARD: 0.0040 | TURN_LEFT: 0.3180 | TURN_RIGHT: 0.3799 | FORWARD_LEFT: 0.0430 | FORWARD_RIGHT: 0.2136 | BACKWARD: 0.0415 | Selected: TURN_RIGHT (prob: 0.3799)
Episode 85 | Step 9 | State: [0.157, 0.032, 0.000, 0.000, 0.055, 0.106, 0.289, 0.030] | Action Distribution: FORWARD: 0.0031 | TURN_LEFT: 0.4588 | TURN_RIGHT: 0.3191 | FORWARD_LEFT: 0.0415 | FORWARD_RIGHT: 0.1269 | BACKWARD: 0.0506 | Selected: TURN_LEFT (prob: 0.4588)
Episode 85 | Step 10 | State: [0.144, 0.032, 0.000, 0.000, 0.029, 0.128, 0.289, 0.030] | Action Distribution: FORWARD: 0.0040 | TURN_LEFT: 0.3657 | TURN_RIGHT: 0.3763 | FORWARD_LEFT: 0.0414 | FORWARD_RIGHT: 0.1607 | BACKWARD: 0.0519 | Selected: FORWARD_RIGHT (prob: 0.1607)
Episode 86 | Step 1 | State: [0.106, 0.032, 0.000, 0.000, 0.071, 0.149, 0.289, 0.030] | Action Distribution: FORWARD: 0.0038 | TURN_LEFT: 0.4828 | TURN_RIGHT: 0.2591 | FORWARD_LEFT: 0.0237 | FORWARD_RIGHT: 0.0214 | BACKWARD: 0.2091 | Selected: TURN_LEFT (prob: 0.4828)
Episode 86 | Step 2 | State: [0.124, 0.032, 0.000, 0.000, 0.040, 0.192, 0.289, 0.030] | Action Distribution: FORWARD: 0.0038 | TURN_LEFT: 0.4704 | TURN_RIGHT: 0.2763 | FORWARD_LEFT: 0.0247 | FORWARD_RIGHT: 0.0261 | BACKWARD: 0.1987 | Selected: TURN_LEFT (prob: 0.4704)
Episode 86 | Step 3 | State: [0.115, 0.032, 0.000, 0.000, 0.029, 0.232, 0.289, 0.030] | Action Distribution: FORWARD: 0.0037 | TURN_LEFT: 0.4168 | TURN_RIGHT: 0.2510 | FORWARD_LEFT: 0.0191 | FORWARD_RIGHT: 0.0154 | BACKWARD: 0.2940 | Selected: TURN_RIGHT (prob: 0.2510)
Episode 86 | Step 4 | State: [0.124, 0.032, 0.000, 0.000, 0.040, 0.192, 0.289, 0.030] | Action Distribution: FORWARD: 0.0038 | TURN_LEFT: 0.4611 | TURN_RIGHT: 0.2965 | FORWARD_LEFT: 0.0248 | FORWARD_RIGHT: 0.0287 | BACKWARD: 0.1850 | Selected: TURN_RIGHT (prob: 0.2965)
Episode 86 | Step 5 | State: [0.106, 0.032, 0.000, 0.000, 0.071, 0.149, 0.289, 0.030] | Action Distribution: FORWARD: 0.0040 | TURN_LEFT: 0.4633 | TURN_RIGHT: 0.2986 | FORWARD_LEFT: 0.0239 | FORWARD_RIGHT: 0.0255 | BACKWARD: 0.1848 | Selected: TURN_RIGHT (prob: 0.2986)
Episode 86 | Step 6 | State: [0.085, 0.032, 0.000, 0.000, 0.102, 0.112, 0.296, 0.030] | Action Distribution: FORWARD: 0.0040 | TURN_LEFT: 0.4561 | TURN_RIGHT: 0.2882 | FORWARD_LEFT: 0.0215 | FORWARD_RIGHT: 0.0195 | BACKWARD: 0.2107 | Selected: BACKWARD (prob: 0.2107)
Episode 86 | Step 7 | State: [0.145, 0.032, 0.000, 0.000, 0.079, 0.091, 0.297, 0.030] | Action Distribution: FORWARD: 0.0026 | TURN_LEFT: 0.4788 | TURN_RIGHT: 0.3352 | FORWARD_LEFT: 0.0348 | FORWARD_RIGHT: 0.0965 | BACKWARD: 0.0521 | Selected: TURN_LEFT (prob: 0.4788)
Episode 86 | Step 8 | State: [0.173, 0.032, 0.000, 0.000, 0.053, 0.096, 0.289, 0.030] | Action Distribution: FORWARD: 0.0023 | TURN_LEFT: 0.3807 | TURN_RIGHT: 0.3516 | FORWARD_LEFT: 0.0372 | FORWARD_RIGHT: 0.1995 | BACKWARD: 0.0288 | Selected: TURN_RIGHT (prob: 0.3516)
Episode 86 | Step 9 | State: [0.146, 0.032, 0.000, 0.000, 0.080, 0.091, 0.298, 0.030] | Action Distribution: FORWARD: 0.0028 | TURN_LEFT: 0.4063 | TURN_RIGHT: 0.3765 | FORWARD_LEFT: 0.0362 | FORWARD_RIGHT: 0.1335 | BACKWARD: 0.0446 | Selected: TURN_LEFT (prob: 0.4063)
Episode 86 | Step 10 | State: [0.173, 0.032, 0.000, 0.000, 0.053, 0.095, 0.289, 0.030] | Action Distribution: FORWARD: 0.0023 | TURN_LEFT: 0.3059 | TURN_RIGHT: 0.3679 | FORWARD_LEFT: 0.0361 | FORWARD_RIGHT: 0.2637 | BACKWARD: 0.0240 | Selected: TURN_RIGHT (prob: 0.3679)
Episode 87 | Step 1 | State: [0.146, 0.032, 0.000, 0.000, 0.080, 0.091, 0.298, 0.030] | Action Distribution: FORWARD: 0.0029 | TURN_LEFT: 0.3363 | TURN_RIGHT: 0.4018 | FORWARD_LEFT: 0.0368 | FORWARD_RIGHT: 0.1845 | BACKWARD: 0.0378 | Selected: TURN_LEFT (prob: 0.3363)
Episode 87 | Step 2 | State: [0.173, 0.032, 0.000, 0.000, 0.053, 0.095, 0.290, 0.030] | Action Distribution: FORWARD: 0.0022 | TURN_LEFT: 0.2448 | TURN_RIGHT: 0.3629 | FORWARD_LEFT: 0.0346 | FORWARD_RIGHT: 0.3354 | BACKWARD: 0.0202 | Selected: TURN_LEFT (prob: 0.2448)
Episode 87 | Step 3 | State: [0.159, 0.032, 0.000, 0.000, 0.029, 0.117, 0.289, 0.030] | Action Distribution: FORWARD: 0.0027 | TURN_LEFT: 0.1519 | TURN_RIGHT: 0.3670 | FORWARD_LEFT: 0.0306 | FORWARD_RIGHT: 0.4309 | BACKWARD: 0.0169 | Selected: TURN_RIGHT (prob: 0.3670)
Episode 87 | Step 4 | State: [0.174, 0.032, 0.000, 0.000, 0.053, 0.095, 0.289, 0.030] | Action Distribution: FORWARD: 0.0021 | TURN_LEFT: 0.2056 | TURN_RIGHT: 0.3398 | FORWARD_LEFT: 0.0331 | FORWARD_RIGHT: 0.4021 | BACKWARD: 0.0172 | Selected: FORWARD_RIGHT (prob: 0.4021)
Episode 87 | Step 5 | State: [0.090, 0.032, 0.000, 0.000, 0.099, 0.100, 0.296, 0.030] | Action Distribution: FORWARD: 0.0053 | TURN_LEFT: 0.2513 | TURN_RIGHT: 0.4811 | FORWARD_LEFT: 0.0337 | FORWARD_RIGHT: 0.1417 | BACKWARD: 0.0867 | Selected: BACKWARD (prob: 0.0867)
Episode 87 | Step 6 | State: [0.158, 0.032, 0.000, 0.000, 0.077, 0.088, 0.299, 0.030] | Action Distribution: FORWARD: 0.0022 | TURN_LEFT: 0.2380 | TURN_RIGHT: 0.3351 | FORWARD_LEFT: 0.0355 | FORWARD_RIGHT: 0.3676 | BACKWARD: 0.0217 | Selected: TURN_RIGHT (prob: 0.3351)
Episode 87 | Step 7 | State: [0.122, 0.032, 0.000, 0.000, 0.104, 0.087, 0.312, 0.030] | Action Distribution: FORWARD: 0.0030 | TURN_LEFT: 0.2805 | TURN_RIGHT: 0.3831 | FORWARD_LEFT: 0.0379 | FORWARD_RIGHT: 0.2539 | BACKWARD: 0.0416 | Selected: TURN_RIGHT (prob: 0.3831)
Episode 87 | Step 8 | State: [0.079, 0.032, 0.000, 0.000, 0.114, 0.085, 0.328, 0.030] | Action Distribution: FORWARD: 0.0043 | TURN_LEFT: 0.2290 | TURN_RIGHT: 0.4331 | FORWARD_LEFT: 0.0354 | FORWARD_RIGHT: 0.2345 | BACKWARD: 0.0638 | Selected: TURN_RIGHT (prob: 0.4331)
Episode 87 | Step 9 | State: [0.032, 0.032, 0.000, 0.000, 0.146, 0.082, 0.347, 0.030] | Action Distribution: FORWARD: 0.0054 | TURN_LEFT: 0.2599 | TURN_RIGHT: 0.4322 | FORWARD_LEFT: 0.0306 | FORWARD_RIGHT: 0.1186 | BACKWARD: 0.1533 | Selected: TURN_RIGHT (prob: 0.4322)
Episode 87 | Step 10 | State: [0.032, 0.032, 0.000, 0.000, 0.157, 0.079, 0.358, 0.030] | Action Distribution: FORWARD: 0.0048 | TURN_LEFT: 0.2976 | TURN_RIGHT: 0.3914 | FORWARD_LEFT: 0.0313 | FORWARD_RIGHT: 0.1131 | BACKWARD: 0.1618 | Selected: TURN_LEFT (prob: 0.2976)
Episode 88 | Step 1 | State: [0.032, 0.032, 0.000, 0.000, 0.145, 0.082, 0.347, 0.030] | Action Distribution: FORWARD: 0.0051 | TURN_LEFT: 0.2889 | TURN_RIGHT: 0.3904 | FORWARD_LEFT: 0.0342 | FORWARD_RIGHT: 0.1388 | BACKWARD: 0.1426 | Selected: TURN_LEFT (prob: 0.2889)
Episode 88 | Step 2 | State: [0.080, 0.032, 0.000, 0.000, 0.113, 0.084, 0.329, 0.030] | Action Distribution: FORWARD: 0.0031 | TURN_LEFT: 0.2916 | TURN_RIGHT: 0.3254 | FORWARD_LEFT: 0.0414 | FORWARD_RIGHT: 0.2892 | BACKWARD: 0.0492 | Selected: TURN_RIGHT (prob: 0.3254)
Episode 88 | Step 3 | State: [0.032, 0.032, 0.000, 0.000, 0.144, 0.082, 0.348, 0.030] | Action Distribution: FORWARD: 0.0044 | TURN_LEFT: 0.3542 | TURN_RIGHT: 0.3403 | FORWARD_LEFT: 0.0362 | FORWARD_RIGHT: 0.1222 | BACKWARD: 0.1427 | Selected: TURN_LEFT (prob: 0.3542)
Episode 88 | Step 4 | State: [0.081, 0.032, 0.000, 0.000, 0.112, 0.084, 0.329, 0.030] | Action Distribution: FORWARD: 0.0028 | TURN_LEFT: 0.3778 | TURN_RIGHT: 0.2934 | FORWARD_LEFT: 0.0433 | FORWARD_RIGHT: 0.2297 | BACKWARD: 0.0531 | Selected: FORWARD_LEFT (prob: 0.0433)
Episode 88 | Step 5 | State: [0.085, 0.032, 0.000, 0.000, 0.129, 0.096, 0.305, 0.030] | Action Distribution: FORWARD: 0.0026 | TURN_LEFT: 0.5664 | TURN_RIGHT: 0.2184 | FORWARD_LEFT: 0.0348 | FORWARD_RIGHT: 0.0629 | BACKWARD: 0.1149 | Selected: TURN_LEFT (prob: 0.5664)
Episode 88 | Step 6 | State: [0.110, 0.032, 0.000, 0.000, 0.092, 0.098, 0.296, 0.030] | Action Distribution: FORWARD: 0.0023 | TURN_LEFT: 0.5034 | TURN_RIGHT: 0.2508 | FORWARD_LEFT: 0.0432 | FORWARD_RIGHT: 0.1469 | BACKWARD: 0.0533 | Selected: TURN_LEFT (prob: 0.5034)
Episode 88 | Step 7 | State: [0.124, 0.032, 0.000, 0.000, 0.059, 0.120, 0.289, 0.030] | Action Distribution: FORWARD: 0.0025 | TURN_LEFT: 0.4348 | TURN_RIGHT: 0.2774 | FORWARD_LEFT: 0.0447 | FORWARD_RIGHT: 0.1981 | BACKWARD: 0.0425 | Selected: FORWARD_LEFT (prob: 0.0447)
Episode 88 | Step 8 | State: [0.117, 0.032, 0.000, 0.000, 0.040, 0.215, 0.289, 0.030] | Action Distribution: FORWARD: 0.0033 | TURN_LEFT: 0.4906 | TURN_RIGHT: 0.2614 | FORWARD_LEFT: 0.0324 | FORWARD_RIGHT: 0.0507 | BACKWARD: 0.1614 | Selected: TURN_LEFT (prob: 0.4906)
Episode 88 | Step 9 | State: [0.109, 0.032, 0.000, 0.000, 0.029, 0.258, 0.289, 0.030] | Action Distribution: FORWARD: 0.0034 | TURN_LEFT: 0.4288 | TURN_RIGHT: 0.2272 | FORWARD_LEFT: 0.0228 | FORWARD_RIGHT: 0.0221 | BACKWARD: 0.2957 | Selected: TURN_LEFT (prob: 0.4288)
Episode 88 | Step 10 | State: [0.087, 0.032, 0.000, 0.000, 0.029, 0.300, 0.289, 0.030] | Action Distribution: FORWARD: 0.0026 | TURN_LEFT: 0.2434 | TURN_RIGHT: 0.1427 | FORWARD_LEFT: 0.0100 | FORWARD_RIGHT: 0.0051 | BACKWARD: 0.5962 | Selected: BACKWARD (prob: 0.5962)
Episode 89 | Step 1 | State: [0.077, 0.032, 0.000, 0.000, 0.029, 0.183, 0.289, 0.030] | Action Distribution: FORWARD: 0.0059 | TURN_LEFT: 0.3235 | TURN_RIGHT: 0.4028 | FORWARD_LEFT: 0.0323 | FORWARD_RIGHT: 0.0702 | BACKWARD: 0.1653 | Selected: TURN_RIGHT (prob: 0.4028)
Episode 89 | Step 2 | State: [0.103, 0.032, 0.000, 0.000, 0.029, 0.163, 0.289, 0.030] | Action Distribution: FORWARD: 0.0047 | TURN_LEFT: 0.3464 | TURN_RIGHT: 0.4117 | FORWARD_LEFT: 0.0362 | FORWARD_RIGHT: 0.1076 | BACKWARD: 0.0933 | Selected: TURN_LEFT (prob: 0.3464)
Episode 89 | Step 3 | State: [0.077, 0.032, 0.000, 0.000, 0.029, 0.181, 0.289, 0.030] | Action Distribution: FORWARD: 0.0064 | TURN_LEFT: 0.2812 | TURN_RIGHT: 0.4573 | FORWARD_LEFT: 0.0300 | FORWARD_RIGHT: 0.0719 | BACKWARD: 0.1532 | Selected: TURN_LEFT (prob: 0.2812)
Episode 89 | Step 4 | State: [0.053, 0.039, 0.000, 0.000, 0.029, 0.194, 0.289, 0.030] | Action Distribution: FORWARD: 0.0069 | TURN_LEFT: 0.2549 | TURN_RIGHT: 0.4716 | FORWARD_LEFT: 0.0252 | FORWARD_RIGHT: 0.0552 | BACKWARD: 0.1863 | Selected: TURN_LEFT (prob: 0.2549)
Episode 89 | Step 5 | State: [0.032, 0.046, 0.000, 0.000, 0.029, 0.208, 0.289, 0.041] | Action Distribution: FORWARD: 0.0070 | TURN_LEFT: 0.2438 | TURN_RIGHT: 0.4331 | FORWARD_LEFT: 0.0196 | FORWARD_RIGHT: 0.0317 | BACKWARD: 0.2648 | Selected: FORWARD_LEFT (prob: 0.0196)
Episode 89 | Step 6 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.215, 0.289, 0.042] | Action Distribution: FORWARD: 0.0070 | TURN_LEFT: 0.2493 | TURN_RIGHT: 0.4504 | FORWARD_LEFT: 0.0191 | FORWARD_RIGHT: 0.0292 | BACKWARD: 0.2450 | Selected: TURN_RIGHT (prob: 0.4504)
Episode 89 | Step 7 | State: [0.049, 0.032, 0.000, 0.000, 0.029, 0.234, 0.289, 0.040] | Action Distribution: FORWARD: 0.0066 | TURN_LEFT: 0.2546 | TURN_RIGHT: 0.4714 | FORWARD_LEFT: 0.0195 | FORWARD_RIGHT: 0.0332 | BACKWARD: 0.2148 | Selected: TURN_RIGHT (prob: 0.4714)
Episode 89 | Step 8 | State: [0.069, 0.032, 0.000, 0.000, 0.029, 0.250, 0.289, 0.030] | Action Distribution: FORWARD: 0.0060 | TURN_LEFT: 0.2512 | TURN_RIGHT: 0.5181 | FORWARD_LEFT: 0.0214 | FORWARD_RIGHT: 0.0517 | BACKWARD: 0.1516 | Selected: TURN_LEFT (prob: 0.2512)
Episode 89 | Step 9 | State: [0.049, 0.032, 0.000, 0.000, 0.029, 0.233, 0.289, 0.040] | Action Distribution: FORWARD: 0.0066 | TURN_LEFT: 0.2390 | TURN_RIGHT: 0.5372 | FORWARD_LEFT: 0.0213 | FORWARD_RIGHT: 0.0576 | BACKWARD: 0.1383 | Selected: TURN_RIGHT (prob: 0.5372)
Episode 89 | Step 10 | State: [0.069, 0.032, 0.000, 0.000, 0.029, 0.250, 0.289, 0.030] | Action Distribution: FORWARD: 0.0058 | TURN_LEFT: 0.2341 | TURN_RIGHT: 0.5546 | FORWARD_LEFT: 0.0226 | FORWARD_RIGHT: 0.0828 | BACKWARD: 0.1000 | Selected: FORWARD_RIGHT (prob: 0.0828)
Episode 90 | Step 1 | State: [0.085, 0.032, 0.000, 0.000, 0.029, 0.323, 0.289, 0.030] | Action Distribution: FORWARD: 0.0046 | TURN_LEFT: 0.3092 | TURN_RIGHT: 0.4304 | FORWARD_LEFT: 0.0160 | FORWARD_RIGHT: 0.0270 | BACKWARD: 0.2128 | Selected: TURN_RIGHT (prob: 0.4304)
Episode 90 | Step 2 | State: [0.106, 0.032, 0.000, 0.000, 0.036, 0.335, 0.289, 0.030] | Action Distribution: FORWARD: 0.0035 | TURN_LEFT: 0.3809 | TURN_RIGHT: 0.3784 | FORWARD_LEFT: 0.0154 | FORWARD_RIGHT: 0.0236 | BACKWARD: 0.1982 | Selected: TURN_LEFT (prob: 0.3809)
Episode 90 | Step 3 | State: [0.085, 0.032, 0.000, 0.000, 0.029, 0.322, 0.289, 0.030] | Action Distribution: FORWARD: 0.0044 | TURN_LEFT: 0.3413 | TURN_RIGHT: 0.4246 | FORWARD_LEFT: 0.0168 | FORWARD_RIGHT: 0.0331 | BACKWARD: 0.1798 | Selected: TURN_LEFT (prob: 0.3413)
Episode 90 | Step 4 | State: [0.066, 0.032, 0.000, 0.000, 0.029, 0.308, 0.289, 0.030] | Action Distribution: FORWARD: 0.0050 | TURN_LEFT: 0.3251 | TURN_RIGHT: 0.4395 | FORWARD_LEFT: 0.0172 | FORWARD_RIGHT: 0.0376 | BACKWARD: 0.1755 | Selected: BACKWARD (prob: 0.1755)
Episode 90 | Step 5 | State: [0.070, 0.032, 0.000, 0.000, 0.029, 0.246, 0.289, 0.030] | Action Distribution: FORWARD: 0.0049 | TURN_LEFT: 0.2884 | TURN_RIGHT: 0.4942 | FORWARD_LEFT: 0.0243 | FORWARD_RIGHT: 0.1209 | BACKWARD: 0.0674 | Selected: TURN_RIGHT (prob: 0.4942)
