Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.057, 0.020, 0.198, 0.020] | Action Distribution: FORWARD: 0.1653 | TURN_LEFT: 0.1695 | TURN_RIGHT: 0.1620 | FORWARD_LEFT: 0.1666 | FORWARD_RIGHT: 0.1717 | BACKWARD: 0.1649 | Selected: TURN_LEFT (prob: 0.1695)
Episode 130 | Step 10 | State: [0.021, 0.021, 0.000, 0.000, 0.052, 0.020, 0.193, 0.213] | Action Distribution: FORWARD: 0.0137 | TURN_LEFT: 0.6182 | TURN_RIGHT: 0.3207 | FORWARD_LEFT: 0.0026 | FORWARD_RIGHT: 0.0009 | BACKWARD: 0.0440 | Selected: TURN_LEFT (prob: 0.6182)
Episode 131 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.097, 0.020, 0.193, 0.154] | Action Distribution: FORWARD: 0.0265 | TURN_LEFT: 0.4441 | TURN_RIGHT: 0.4918 | FORWARD_LEFT: 0.0062 | FORWARD_RIGHT: 0.0018 | BACKWARD: 0.0296 | Selected: TURN_RIGHT (prob: 0.4918)
Episode 131 | Step 2 | State: [0.021, 0.021, 0.000, 0.000, 0.052, 0.020, 0.193, 0.213] | Action Distribution: FORWARD: 0.0175 | TURN_LEFT: 0.6020 | TURN_RIGHT: 0.3376 | FORWARD_LEFT: 0.0033 | FORWARD_RIGHT: 0.0011 | BACKWARD: 0.0384 | Selected: TURN_LEFT (prob: 0.6020)
Episode 131 | Step 3 | State: [0.021, 0.021, 0.000, 0.000, 0.096, 0.020, 0.193, 0.154] | Action Distribution: FORWARD: 0.0353 | TURN_LEFT: 0.4298 | TURN_RIGHT: 0.4985 | FORWARD_LEFT: 0.0083 | FORWARD_RIGHT: 0.0022 | BACKWARD: 0.0259 | Selected: TURN_RIGHT (prob: 0.4985)
Episode 131 | Step 4 | State: [0.021, 0.021, 0.000, 0.000, 0.052, 0.020, 0.193, 0.211] | Action Distribution: FORWARD: 0.0249 | TURN_LEFT: 0.5861 | TURN_RIGHT: 0.3486 | FORWARD_LEFT: 0.0047 | FORWARD_RIGHT: 0.0014 | BACKWARD: 0.0343 | Selected: TURN_LEFT (prob: 0.5861)
Episode 131 | Step 5 | State: [0.021, 0.021, 0.000, 0.000, 0.096, 0.020, 0.193, 0.153] | Action Distribution: FORWARD: 0.0495 | TURN_LEFT: 0.4222 | TURN_RIGHT: 0.4901 | FORWARD_LEFT: 0.0114 | FORWARD_RIGHT: 0.0030 | BACKWARD: 0.0237 | Selected: TURN_LEFT (prob: 0.4222)
Episode 131 | Step 6 | State: [0.021, 0.021, 0.000, 0.000, 0.156, 0.020, 0.193, 0.093] | Action Distribution: FORWARD: 0.0481 | TURN_LEFT: 0.2869 | TURN_RIGHT: 0.6298 | FORWARD_LEFT: 0.0131 | FORWARD_RIGHT: 0.0033 | BACKWARD: 0.0190 | Selected: TURN_RIGHT (prob: 0.6298)
Episode 131 | Step 7 | State: [0.022, 0.022, 0.000, 0.000, 0.096, 0.020, 0.193, 0.151] | Action Distribution: FORWARD: 0.0698 | TURN_LEFT: 0.4221 | TURN_RIGHT: 0.4657 | FORWARD_LEFT: 0.0154 | FORWARD_RIGHT: 0.0041 | BACKWARD: 0.0229 | Selected: TURN_LEFT (prob: 0.4221)
Episode 131 | Step 8 | State: [0.021, 0.021, 0.000, 0.000, 0.155, 0.020, 0.193, 0.093] | Action Distribution: FORWARD: 0.0639 | TURN_LEFT: 0.2988 | TURN_RIGHT: 0.5967 | FORWARD_LEFT: 0.0165 | FORWARD_RIGHT: 0.0042 | BACKWARD: 0.0199 | Selected: TURN_RIGHT (prob: 0.5967)
Episode 131 | Step 9 | State: [0.021, 0.021, 0.000, 0.000, 0.095, 0.020, 0.193, 0.152] | Action Distribution: FORWARD: 0.0759 | TURN_LEFT: 0.4376 | TURN_RIGHT: 0.4401 | FORWARD_LEFT: 0.0158 | FORWARD_RIGHT: 0.0045 | BACKWARD: 0.0261 | Selected: FORWARD (prob: 0.0759)
Episode 131 | Step 10 | State: [0.021, 0.021, 0.000, 0.000, 0.133, 0.020, 0.193, 0.623] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.0138 | TURN_RIGHT: 0.0003 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.9859 | Selected: BACKWARD (prob: 0.9859)
Episode 132 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.096, 0.020, 0.193, 0.149] | Action Distribution: FORWARD: 0.0603 | TURN_LEFT: 0.4435 | TURN_RIGHT: 0.4470 | FORWARD_LEFT: 0.0126 | FORWARD_RIGHT: 0.0038 | BACKWARD: 0.0328 | Selected: TURN_RIGHT (prob: 0.4470)
Episode 132 | Step 2 | State: [0.021, 0.021, 0.000, 0.000, 0.052, 0.020, 0.193, 0.204] | Action Distribution: FORWARD: 0.0264 | TURN_LEFT: 0.5923 | TURN_RIGHT: 0.3188 | FORWARD_LEFT: 0.0046 | FORWARD_RIGHT: 0.0017 | BACKWARD: 0.0561 | Selected: TURN_LEFT (prob: 0.5923)
Episode 132 | Step 3 | State: [0.021, 0.021, 0.000, 0.000, 0.097, 0.020, 0.193, 0.138] | Action Distribution: FORWARD: 0.0430 | TURN_LEFT: 0.4263 | TURN_RIGHT: 0.4770 | FORWARD_LEFT: 0.0093 | FORWARD_RIGHT: 0.0031 | BACKWARD: 0.0413 | Selected: TURN_RIGHT (prob: 0.4770)
Episode 132 | Step 4 | State: [0.021, 0.021, 0.000, 0.000, 0.052, 0.020, 0.193, 0.205] | Action Distribution: FORWARD: 0.0121 | TURN_LEFT: 0.5844 | TURN_RIGHT: 0.3146 | FORWARD_LEFT: 0.0021 | FORWARD_RIGHT: 0.0009 | BACKWARD: 0.0858 | Selected: TURN_RIGHT (prob: 0.3146)
Episode 132 | Step 5 | State: [0.033, 0.021, 0.000, 0.000, 0.019, 0.020, 0.193, 0.309] | Action Distribution: FORWARD: 0.0004 | TURN_LEFT: 0.6201 | TURN_RIGHT: 0.1008 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.2786 | Selected: TURN_LEFT (prob: 0.6201)
Episode 132 | Step 6 | State: [0.021, 0.021, 0.000, 0.000, 0.052, 0.020, 0.193, 0.205] | Action Distribution: FORWARD: 0.0054 | TURN_LEFT: 0.5542 | TURN_RIGHT: 0.3159 | FORWARD_LEFT: 0.0010 | FORWARD_RIGHT: 0.0005 | BACKWARD: 0.1230 | Selected: TURN_LEFT (prob: 0.5542)
Episode 132 | Step 7 | State: [0.021, 0.021, 0.000, 0.000, 0.096, 0.020, 0.193, 0.146] | Action Distribution: FORWARD: 0.0076 | TURN_LEFT: 0.4175 | TURN_RIGHT: 0.4758 | FORWARD_LEFT: 0.0016 | FORWARD_RIGHT: 0.0008 | BACKWARD: 0.0967 | Selected: TURN_RIGHT (prob: 0.4758)
Episode 132 | Step 8 | State: [0.021, 0.021, 0.000, 0.000, 0.052, 0.020, 0.193, 0.203] | Action Distribution: FORWARD: 0.0028 | TURN_LEFT: 0.5373 | TURN_RIGHT: 0.3039 | FORWARD_LEFT: 0.0005 | FORWARD_RIGHT: 0.0003 | BACKWARD: 0.1553 | Selected: TURN_RIGHT (prob: 0.3039)
Episode 132 | Step 9 | State: [0.033, 0.021, 0.000, 0.000, 0.019, 0.020, 0.193, 0.306] | Action Distribution: FORWARD: 0.0001 | TURN_LEFT: 0.4479 | TURN_RIGHT: 0.0745 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.4775 | Selected: TURN_LEFT (prob: 0.4479)
Episode 132 | Step 10 | State: [0.021, 0.021, 0.000, 0.000, 0.052, 0.020, 0.193, 0.203] | Action Distribution: FORWARD: 0.0017 | TURN_LEFT: 0.5525 | TURN_RIGHT: 0.2665 | FORWARD_LEFT: 0.0003 | FORWARD_RIGHT: 0.0002 | BACKWARD: 0.1788 | Selected: TURN_RIGHT (prob: 0.2665)
Episode 133 | Step 1 | State: [0.034, 0.022, 0.000, 0.000, 0.019, 0.020, 0.194, 0.305] | Action Distribution: FORWARD: 0.0001 | TURN_LEFT: 0.4796 | TURN_RIGHT: 0.0650 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.4552 | Selected: TURN_LEFT (prob: 0.4796)
Episode 133 | Step 2 | State: [0.021, 0.021, 0.000, 0.000, 0.053, 0.020, 0.193, 0.199] | Action Distribution: FORWARD: 0.0016 | TURN_LEFT: 0.5978 | TURN_RIGHT: 0.2455 | FORWARD_LEFT: 0.0003 | FORWARD_RIGHT: 0.0002 | BACKWARD: 0.1546 | Selected: TURN_LEFT (prob: 0.5978)
Episode 133 | Step 3 | State: [0.021, 0.021, 0.000, 0.000, 0.098, 0.020, 0.193, 0.121] | Action Distribution: FORWARD: 0.0067 | TURN_LEFT: 0.4785 | TURN_RIGHT: 0.4356 | FORWARD_LEFT: 0.0014 | FORWARD_RIGHT: 0.0006 | BACKWARD: 0.0772 | Selected: TURN_LEFT (prob: 0.4785)
Episode 133 | Step 4 | State: [0.022, 0.022, 0.000, 0.000, 0.159, 0.019, 0.196, 0.087] | Action Distribution: FORWARD: 0.0030 | TURN_LEFT: 0.3535 | TURN_RIGHT: 0.5666 | FORWARD_LEFT: 0.0007 | FORWARD_RIGHT: 0.0003 | BACKWARD: 0.0760 | Selected: TURN_RIGHT (prob: 0.5666)
Episode 133 | Step 5 | State: [0.021, 0.021, 0.000, 0.000, 0.099, 0.020, 0.193, 0.119] | Action Distribution: FORWARD: 0.0092 | TURN_LEFT: 0.5145 | TURN_RIGHT: 0.4195 | FORWARD_LEFT: 0.0018 | FORWARD_RIGHT: 0.0007 | BACKWARD: 0.0544 | Selected: TURN_RIGHT (prob: 0.4195)
Episode 133 | Step 6 | State: [0.021, 0.021, 0.000, 0.000, 0.053, 0.020, 0.193, 0.196] | Action Distribution: FORWARD: 0.0030 | TURN_LEFT: 0.6931 | TURN_RIGHT: 0.2333 | FORWARD_LEFT: 0.0005 | FORWARD_RIGHT: 0.0002 | BACKWARD: 0.0700 | Selected: TURN_LEFT (prob: 0.6931)
Episode 133 | Step 7 | State: [0.021, 0.021, 0.000, 0.000, 0.097, 0.020, 0.193, 0.120] | Action Distribution: FORWARD: 0.0143 | TURN_LEFT: 0.5338 | TURN_RIGHT: 0.4131 | FORWARD_LEFT: 0.0026 | FORWARD_RIGHT: 0.0009 | BACKWARD: 0.0353 | Selected: TURN_LEFT (prob: 0.5338)
Episode 133 | Step 8 | State: [0.021, 0.021, 0.000, 0.000, 0.156, 0.020, 0.193, 0.088] | Action Distribution: FORWARD: 0.0078 | TURN_LEFT: 0.3932 | TURN_RIGHT: 0.5645 | FORWARD_LEFT: 0.0015 | FORWARD_RIGHT: 0.0005 | BACKWARD: 0.0326 | Selected: TURN_LEFT (prob: 0.3932)
Episode 133 | Step 9 | State: [0.021, 0.021, 0.000, 0.000, 0.211, 0.020, 0.193, 0.048] | Action Distribution: FORWARD: 0.0036 | TURN_LEFT: 0.2716 | TURN_RIGHT: 0.6975 | FORWARD_LEFT: 0.0007 | FORWARD_RIGHT: 0.0002 | BACKWARD: 0.0263 | Selected: TURN_LEFT (prob: 0.2716)
Episode 133 | Step 10 | State: [0.021, 0.021, 0.000, 0.000, 0.315, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0001 | TURN_LEFT: 0.1578 | TURN_RIGHT: 0.7968 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.0452 | Selected: TURN_RIGHT (prob: 0.7968)
Episode 134 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.211, 0.020, 0.193, 0.048] | Action Distribution: FORWARD: 0.0051 | TURN_LEFT: 0.2516 | TURN_RIGHT: 0.7239 | FORWARD_LEFT: 0.0010 | FORWARD_RIGHT: 0.0003 | BACKWARD: 0.0181 | Selected: TURN_RIGHT (prob: 0.7239)
Episode 134 | Step 2 | State: [0.021, 0.021, 0.000, 0.000, 0.156, 0.020, 0.193, 0.087] | Action Distribution: FORWARD: 0.0152 | TURN_LEFT: 0.3389 | TURN_RIGHT: 0.6266 | FORWARD_LEFT: 0.0028 | FORWARD_RIGHT: 0.0007 | BACKWARD: 0.0158 | Selected: TURN_RIGHT (prob: 0.6266)
Episode 134 | Step 3 | State: [0.021, 0.021, 0.000, 0.000, 0.097, 0.020, 0.193, 0.119] | Action Distribution: FORWARD: 0.0395 | TURN_LEFT: 0.4470 | TURN_RIGHT: 0.4924 | FORWARD_LEFT: 0.0070 | FORWARD_RIGHT: 0.0016 | BACKWARD: 0.0125 | Selected: TURN_RIGHT (prob: 0.4924)
Episode 134 | Step 4 | State: [0.021, 0.021, 0.000, 0.000, 0.052, 0.020, 0.193, 0.195] | Action Distribution: FORWARD: 0.0122 | TURN_LEFT: 0.6253 | TURN_RIGHT: 0.3416 | FORWARD_LEFT: 0.0018 | FORWARD_RIGHT: 0.0005 | BACKWARD: 0.0187 | Selected: BACKWARD (prob: 0.0187)
Episode 134 | Step 5 | State: [0.021, 0.021, 0.000, 0.000, 0.044, 0.020, 0.193, 0.077] | Action Distribution: FORWARD: 0.4827 | TURN_LEFT: 0.2254 | TURN_RIGHT: 0.2133 | FORWARD_LEFT: 0.0625 | FORWARD_RIGHT: 0.0139 | BACKWARD: 0.0023 | Selected: TURN_LEFT (prob: 0.2254)
Episode 134 | Step 6 | State: [0.021, 0.021, 0.000, 0.000, 0.077, 0.020, 0.193, 0.045] | Action Distribution: FORWARD: 0.4594 | TURN_LEFT: 0.2111 | TURN_RIGHT: 0.2512 | FORWARD_LEFT: 0.0620 | FORWARD_RIGHT: 0.0138 | BACKWARD: 0.0023 | Selected: FORWARD (prob: 0.4594)
Episode 134 | Step 7 | State: [0.021, 0.021, 0.000, 0.000, 0.102, 0.020, 0.193, 0.114] | Action Distribution: FORWARD: 0.0270 | TURN_LEFT: 0.3960 | TURN_RIGHT: 0.5579 | FORWARD_LEFT: 0.0059 | FORWARD_RIGHT: 0.0012 | BACKWARD: 0.0120 | Selected: TURN_LEFT (prob: 0.3960)
Episode 134 | Step 8 | State: [0.021, 0.021, 0.000, 0.000, 0.164, 0.020, 0.193, 0.085] | Action Distribution: FORWARD: 0.0063 | TURN_LEFT: 0.2673 | TURN_RIGHT: 0.7098 | FORWARD_LEFT: 0.0016 | FORWARD_RIGHT: 0.0004 | BACKWARD: 0.0145 | Selected: TURN_RIGHT (prob: 0.7098)
Episode 134 | Step 9 | State: [0.021, 0.021, 0.000, 0.000, 0.102, 0.020, 0.193, 0.115] | Action Distribution: FORWARD: 0.0172 | TURN_LEFT: 0.3896 | TURN_RIGHT: 0.5741 | FORWARD_LEFT: 0.0043 | FORWARD_RIGHT: 0.0009 | BACKWARD: 0.0139 | Selected: TURN_RIGHT (prob: 0.5741)
Episode 134 | Step 10 | State: [0.021, 0.021, 0.000, 0.000, 0.054, 0.020, 0.193, 0.186] | Action Distribution: FORWARD: 0.0055 | TURN_LEFT: 0.5621 | TURN_RIGHT: 0.4073 | FORWARD_LEFT: 0.0012 | FORWARD_RIGHT: 0.0003 | BACKWARD: 0.0236 | Selected: TURN_LEFT (prob: 0.5621)
Episode 135 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.101, 0.020, 0.193, 0.115] | Action Distribution: FORWARD: 0.0103 | TURN_LEFT: 0.3891 | TURN_RIGHT: 0.5795 | FORWARD_LEFT: 0.0030 | FORWARD_RIGHT: 0.0007 | BACKWARD: 0.0174 | Selected: TURN_LEFT (prob: 0.3891)
Episode 135 | Step 2 | State: [0.021, 0.021, 0.000, 0.000, 0.164, 0.020, 0.193, 0.085] | Action Distribution: FORWARD: 0.0021 | TURN_LEFT: 0.2539 | TURN_RIGHT: 0.7206 | FORWARD_LEFT: 0.0007 | FORWARD_RIGHT: 0.0002 | BACKWARD: 0.0224 | Selected: TURN_LEFT (prob: 0.2539)
Episode 135 | Step 3 | State: [0.021, 0.021, 0.000, 0.000, 0.245, 0.020, 0.193, 0.047] | Action Distribution: FORWARD: 0.0002 | TURN_LEFT: 0.1544 | TURN_RIGHT: 0.8081 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.0372 | Selected: TURN_RIGHT (prob: 0.8081)
Episode 135 | Step 4 | State: [0.021, 0.021, 0.000, 0.000, 0.164, 0.020, 0.193, 0.084] | Action Distribution: FORWARD: 0.0013 | TURN_LEFT: 0.2610 | TURN_RIGHT: 0.7060 | FORWARD_LEFT: 0.0005 | FORWARD_RIGHT: 0.0001 | BACKWARD: 0.0311 | Selected: TURN_RIGHT (prob: 0.7060)
Episode 135 | Step 5 | State: [0.021, 0.021, 0.000, 0.000, 0.100, 0.020, 0.193, 0.115] | Action Distribution: FORWARD: 0.0039 | TURN_LEFT: 0.4102 | TURN_RIGHT: 0.5518 | FORWARD_LEFT: 0.0015 | FORWARD_RIGHT: 0.0004 | BACKWARD: 0.0322 | Selected: TURN_RIGHT (prob: 0.5518)
Episode 135 | Step 6 | State: [0.021, 0.021, 0.000, 0.000, 0.054, 0.020, 0.193, 0.187] | Action Distribution: FORWARD: 0.0012 | TURN_LEFT: 0.5921 | TURN_RIGHT: 0.3467 | FORWARD_LEFT: 0.0004 | FORWARD_RIGHT: 0.0001 | BACKWARD: 0.0595 | Selected: TURN_LEFT (prob: 0.5921)
Episode 135 | Step 7 | State: [0.021, 0.021, 0.000, 0.000, 0.099, 0.020, 0.193, 0.115] | Action Distribution: FORWARD: 0.0028 | TURN_LEFT: 0.4530 | TURN_RIGHT: 0.4958 | FORWARD_LEFT: 0.0012 | FORWARD_RIGHT: 0.0003 | BACKWARD: 0.0468 | Selected: TURN_LEFT (prob: 0.4530)
Episode 135 | Step 8 | State: [0.021, 0.021, 0.000, 0.000, 0.159, 0.020, 0.193, 0.086] | Action Distribution: FORWARD: 0.0007 | TURN_LEFT: 0.3396 | TURN_RIGHT: 0.5882 | FORWARD_LEFT: 0.0004 | FORWARD_RIGHT: 0.0001 | BACKWARD: 0.0710 | Selected: TURN_LEFT (prob: 0.3396)
Episode 135 | Step 9 | State: [0.021, 0.021, 0.000, 0.000, 0.212, 0.020, 0.193, 0.048] | Action Distribution: FORWARD: 0.0002 | TURN_LEFT: 0.2570 | TURN_RIGHT: 0.6373 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.1053 | Selected: TURN_RIGHT (prob: 0.6373)
Episode 135 | Step 10 | State: [0.021, 0.021, 0.000, 0.000, 0.155, 0.020, 0.193, 0.086] | Action Distribution: FORWARD: 0.0007 | TURN_LEFT: 0.3949 | TURN_RIGHT: 0.5045 | FORWARD_LEFT: 0.0003 | FORWARD_RIGHT: 0.0001 | BACKWARD: 0.0995 | Selected: TURN_LEFT (prob: 0.3949)
Episode 136 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.211, 0.020, 0.193, 0.048] | Action Distribution: FORWARD: 0.0002 | TURN_LEFT: 0.2891 | TURN_RIGHT: 0.5630 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0001 | BACKWARD: 0.1475 | Selected: TURN_RIGHT (prob: 0.5630)
Episode 136 | Step 2 | State: [0.021, 0.021, 0.000, 0.000, 0.157, 0.020, 0.193, 0.085] | Action Distribution: FORWARD: 0.0007 | TURN_LEFT: 0.4163 | TURN_RIGHT: 0.4607 | FORWARD_LEFT: 0.0004 | FORWARD_RIGHT: 0.0001 | BACKWARD: 0.1218 | Selected: BACKWARD (prob: 0.1218)
Episode 136 | Step 3 | State: [0.021, 0.021, 0.000, 0.000, 0.109, 0.020, 0.193, 0.038] | Action Distribution: FORWARD: 0.0169 | TURN_LEFT: 0.4355 | TURN_RIGHT: 0.4999 | FORWARD_LEFT: 0.0097 | FORWARD_RIGHT: 0.0024 | BACKWARD: 0.0357 | Selected: TURN_LEFT (prob: 0.4355)
Episode 136 | Step 4 | State: [0.022, 0.022, 0.000, 0.000, 0.145, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0082 | TURN_LEFT: 0.3697 | TURN_RIGHT: 0.5713 | FORWARD_LEFT: 0.0048 | FORWARD_RIGHT: 0.0013 | BACKWARD: 0.0447 | Selected: BACKWARD (prob: 0.0447)
Episode 136 | Step 5 | State: [0.021, 0.021, 0.000, 0.000, 0.101, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0464 | TURN_LEFT: 0.4038 | TURN_RIGHT: 0.4949 | FORWARD_LEFT: 0.0251 | FORWARD_RIGHT: 0.0057 | BACKWARD: 0.0240 | Selected: TURN_LEFT (prob: 0.4038)
Episode 136 | Step 6 | State: [0.021, 0.021, 0.000, 0.000, 0.128, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0210 | TURN_LEFT: 0.3650 | TURN_RIGHT: 0.5667 | FORWARD_LEFT: 0.0117 | FORWARD_RIGHT: 0.0029 | BACKWARD: 0.0327 | Selected: TURN_RIGHT (prob: 0.5667)
Episode 136 | Step 7 | State: [0.021, 0.021, 0.000, 0.000, 0.101, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0680 | TURN_LEFT: 0.3701 | TURN_RIGHT: 0.4992 | FORWARD_LEFT: 0.0340 | FORWARD_RIGHT: 0.0080 | BACKWARD: 0.0208 | Selected: TURN_LEFT (prob: 0.3701)
Episode 136 | Step 8 | State: [0.021, 0.021, 0.000, 0.000, 0.127, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0303 | TURN_LEFT: 0.3321 | TURN_RIGHT: 0.5897 | FORWARD_LEFT: 0.0161 | FORWARD_RIGHT: 0.0040 | BACKWARD: 0.0279 | Selected: TURN_RIGHT (prob: 0.5897)
Episode 136 | Step 9 | State: [0.021, 0.021, 0.000, 0.000, 0.099, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1045 | TURN_LEFT: 0.3288 | TURN_RIGHT: 0.4920 | FORWARD_LEFT: 0.0468 | FORWARD_RIGHT: 0.0113 | BACKWARD: 0.0167 | Selected: TURN_RIGHT (prob: 0.4920)
Episode 136 | Step 10 | State: [0.022, 0.022, 0.000, 0.000, 0.068, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.2828 | TURN_LEFT: 0.2683 | TURN_RIGHT: 0.3139 | FORWARD_LEFT: 0.1015 | FORWARD_RIGHT: 0.0255 | BACKWARD: 0.0080 | Selected: TURN_RIGHT (prob: 0.3139)
Episode 137 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.054, 0.020, 0.193, 0.033] | Action Distribution: FORWARD: 0.3288 | TURN_LEFT: 0.2466 | TURN_RIGHT: 0.2761 | FORWARD_LEFT: 0.1125 | FORWARD_RIGHT: 0.0290 | BACKWARD: 0.0070 | Selected: TURN_RIGHT (prob: 0.2761)
Episode 137 | Step 2 | State: [0.021, 0.021, 0.000, 0.000, 0.034, 0.020, 0.193, 0.038] | Action Distribution: FORWARD: 0.4277 | TURN_LEFT: 0.2005 | TURN_RIGHT: 0.1996 | FORWARD_LEFT: 0.1326 | FORWARD_RIGHT: 0.0350 | BACKWARD: 0.0046 | Selected: TURN_RIGHT (prob: 0.1996)
Episode 137 | Step 3 | State: [0.021, 0.021, 0.000, 0.000, 0.019, 0.020, 0.193, 0.060] | Action Distribution: FORWARD: 0.4355 | TURN_LEFT: 0.1969 | TURN_RIGHT: 0.1934 | FORWARD_LEFT: 0.1334 | FORWARD_RIGHT: 0.0361 | BACKWARD: 0.0047 | Selected: FORWARD (prob: 0.4355)
Episode 137 | Step 4 | State: [0.021, 0.021, 0.000, 0.000, 0.019, 0.020, 0.193, 0.121] | Action Distribution: FORWARD: 0.1699 | TURN_LEFT: 0.3648 | TURN_RIGHT: 0.3686 | FORWARD_LEFT: 0.0617 | FORWARD_RIGHT: 0.0175 | BACKWARD: 0.0176 | Selected: TURN_RIGHT (prob: 0.3686)
Episode 137 | Step 5 | State: [0.034, 0.021, 0.000, 0.000, 0.019, 0.020, 0.193, 0.171] | Action Distribution: FORWARD: 0.0428 | TURN_LEFT: 0.5151 | TURN_RIGHT: 0.3780 | FORWARD_LEFT: 0.0148 | FORWARD_RIGHT: 0.0048 | BACKWARD: 0.0444 | Selected: TURN_LEFT (prob: 0.5151)
Episode 137 | Step 6 | State: [0.021, 0.021, 0.000, 0.000, 0.019, 0.020, 0.193, 0.121] | Action Distribution: FORWARD: 0.2493 | TURN_LEFT: 0.3235 | TURN_RIGHT: 0.3072 | FORWARD_LEFT: 0.0808 | FORWARD_RIGHT: 0.0249 | BACKWARD: 0.0142 | Selected: TURN_RIGHT (prob: 0.3072)
Episode 137 | Step 7 | State: [0.034, 0.021, 0.000, 0.000, 0.019, 0.020, 0.193, 0.170] | Action Distribution: FORWARD: 0.0658 | TURN_LEFT: 0.5110 | TURN_RIGHT: 0.3548 | FORWARD_LEFT: 0.0210 | FORWARD_RIGHT: 0.0071 | BACKWARD: 0.0402 | Selected: FORWARD (prob: 0.0658)
Episode 137 | Step 8 | State: [0.044, 0.021, 0.000, 0.000, 0.019, 0.020, 0.193, 0.342] | Action Distribution: FORWARD: 0.0003 | TURN_LEFT: 0.5361 | TURN_RIGHT: 0.1247 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0001 | BACKWARD: 0.3388 | Selected: TURN_LEFT (prob: 0.5361)
Episode 137 | Step 9 | State: [0.031, 0.021, 0.000, 0.000, 0.019, 0.020, 0.193, 0.301] | Action Distribution: FORWARD: 0.0015 | TURN_LEFT: 0.6102 | TURN_RIGHT: 0.1909 | FORWARD_LEFT: 0.0003 | FORWARD_RIGHT: 0.0002 | BACKWARD: 0.1968 | Selected: TURN_LEFT (prob: 0.6102)
Episode 137 | Step 10 | State: [0.021, 0.021, 0.000, 0.000, 0.019, 0.020, 0.193, 0.231] | Action Distribution: FORWARD: 0.0168 | TURN_LEFT: 0.5934 | TURN_RIGHT: 0.2913 | FORWARD_LEFT: 0.0043 | FORWARD_RIGHT: 0.0021 | BACKWARD: 0.0922 | Selected: TURN_LEFT (prob: 0.5934)
Episode 138 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.046, 0.020, 0.193, 0.151] | Action Distribution: FORWARD: 0.1055 | TURN_LEFT: 0.4612 | TURN_RIGHT: 0.3511 | FORWARD_LEFT: 0.0307 | FORWARD_RIGHT: 0.0122 | BACKWARD: 0.0393 | Selected: TURN_LEFT (prob: 0.4612)
Episode 138 | Step 2 | State: [0.021, 0.021, 0.000, 0.000, 0.082, 0.020, 0.193, 0.092] | Action Distribution: FORWARD: 0.2297 | TURN_LEFT: 0.3198 | TURN_RIGHT: 0.3387 | FORWARD_LEFT: 0.0645 | FORWARD_RIGHT: 0.0263 | BACKWARD: 0.0211 | Selected: TURN_LEFT (prob: 0.3198)
Episode 138 | Step 3 | State: [0.021, 0.021, 0.000, 0.000, 0.126, 0.020, 0.193, 0.050] | Action Distribution: FORWARD: 0.1608 | TURN_LEFT: 0.3155 | TURN_RIGHT: 0.4326 | FORWARD_LEFT: 0.0464 | FORWARD_RIGHT: 0.0189 | BACKWARD: 0.0258 | Selected: TURN_RIGHT (prob: 0.4326)
Episode 138 | Step 4 | State: [0.021, 0.021, 0.000, 0.000, 0.081, 0.020, 0.193, 0.092] | Action Distribution: FORWARD: 0.1927 | TURN_LEFT: 0.3489 | TURN_RIGHT: 0.3534 | FORWARD_LEFT: 0.0548 | FORWARD_RIGHT: 0.0238 | BACKWARD: 0.0264 | Selected: FORWARD (prob: 0.1927)
