Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.065, 0.065, 0.554, 0.521, 0.172, 0.059, 0.597, 0.059] | Action Distribution: FORWARD: 0.1927 | TURN_LEFT: 0.1489 | TURN_RIGHT: 0.1417 | FORWARD_LEFT: 0.1520 | FORWARD_RIGHT: 0.1428 | BACKWARD: 0.2218 | Selected: FORWARD (prob: 0.1927)
Episode 86 | Step 7 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.592, 1.000] | Action Distribution: FORWARD: 0.1556 | TURN_LEFT: 0.1718 | TURN_RIGHT: 0.1677 | FORWARD_LEFT: 0.1760 | FORWARD_RIGHT: 0.1568 | BACKWARD: 0.1721 | Selected: FORWARD_LEFT (prob: 0.1760)
Episode 86 | Step 8 | State: [0.065, 0.066, 1.000, 1.000, 1.000, 1.000, 0.599, 1.000] | Action Distribution: FORWARD: 0.1521 | TURN_LEFT: 0.1719 | TURN_RIGHT: 0.1681 | FORWARD_LEFT: 0.1767 | FORWARD_RIGHT: 0.1572 | BACKWARD: 0.1740 | Selected: FORWARD_LEFT (prob: 0.1767)
Episode 86 | Step 9 | State: [0.065, 0.066, 1.000, 1.000, 1.000, 1.000, 0.599, 1.000] | Action Distribution: FORWARD: 0.1489 | TURN_LEFT: 0.1716 | TURN_RIGHT: 0.1686 | FORWARD_LEFT: 0.1775 | FORWARD_RIGHT: 0.1575 | BACKWARD: 0.1760 | Selected: FORWARD_LEFT (prob: 0.1775)
Episode 86 | Step 10 | State: [0.065, 0.066, 1.000, 1.000, 1.000, 1.000, 0.599, 1.000] | Action Distribution: FORWARD: 0.1458 | TURN_LEFT: 0.1713 | TURN_RIGHT: 0.1690 | FORWARD_LEFT: 0.1778 | FORWARD_RIGHT: 0.1578 | BACKWARD: 0.1783 | Selected: BACKWARD (prob: 0.1783)
Episode 87 | Step 1 | State: [0.064, 0.090, 1.000, 1.000, 1.000, 1.000, 0.595, 1.000] | Action Distribution: FORWARD: 0.1437 | TURN_LEFT: 0.1715 | TURN_RIGHT: 0.1686 | FORWARD_LEFT: 0.1787 | FORWARD_RIGHT: 0.1572 | BACKWARD: 0.1802 | Selected: BACKWARD (prob: 0.1802)
Episode 87 | Step 2 | State: [0.064, 0.096, 1.000, 1.000, 1.000, 1.000, 0.599, 1.000] | Action Distribution: FORWARD: 0.1423 | TURN_LEFT: 0.1711 | TURN_RIGHT: 0.1689 | FORWARD_LEFT: 0.1789 | FORWARD_RIGHT: 0.1571 | BACKWARD: 0.1816 | Selected: BACKWARD (prob: 0.1816)
Episode 87 | Step 3 | State: [0.065, 0.144, 0.924, 0.875, 0.819, 1.000, 0.609, 0.629] | Action Distribution: FORWARD: 0.1418 | TURN_LEFT: 0.1710 | TURN_RIGHT: 0.1709 | FORWARD_LEFT: 0.1768 | FORWARD_RIGHT: 0.1542 | BACKWARD: 0.1853 | Selected: BACKWARD (prob: 0.1853)
Episode 87 | Step 4 | State: [0.064, 0.172, 0.716, 0.773, 0.493, 0.730, 0.597, 0.388] | Action Distribution: FORWARD: 0.1470 | TURN_LEFT: 0.1698 | TURN_RIGHT: 0.1671 | FORWARD_LEFT: 0.1764 | FORWARD_RIGHT: 0.1562 | BACKWARD: 0.1835 | Selected: BACKWARD (prob: 0.1835)
Episode 87 | Step 5 | State: [0.064, 0.306, 0.632, 0.703, 0.332, 0.311, 0.613, 0.266] | Action Distribution: FORWARD: 0.1544 | TURN_LEFT: 0.1662 | TURN_RIGHT: 0.1618 | FORWARD_LEFT: 0.1728 | FORWARD_RIGHT: 0.1597 | BACKWARD: 0.1851 | Selected: BACKWARD (prob: 0.1851)
Episode 87 | Step 6 | State: [0.065, 0.570, 0.586, 0.632, 0.242, 0.160, 0.644, 0.205] | Action Distribution: FORWARD: 0.1613 | TURN_LEFT: 0.1596 | TURN_RIGHT: 0.1624 | FORWARD_LEFT: 0.1723 | FORWARD_RIGHT: 0.1585 | BACKWARD: 0.1859 | Selected: BACKWARD (prob: 0.1859)
Episode 87 | Step 7 | State: [0.064, 0.988, 0.571, 0.590, 0.196, 0.095, 0.729, 0.171] | Action Distribution: FORWARD: 0.1663 | TURN_LEFT: 0.1531 | TURN_RIGHT: 0.1619 | FORWARD_LEFT: 0.1795 | FORWARD_RIGHT: 0.1549 | BACKWARD: 0.1843 | Selected: BACKWARD (prob: 0.1843)
Episode 87 | Step 8 | State: [0.064, 1.000, 0.561, 0.569, 0.167, 0.084, 0.578, 0.130] | Action Distribution: FORWARD: 0.1657 | TURN_LEFT: 0.1527 | TURN_RIGHT: 0.1626 | FORWARD_LEFT: 0.1803 | FORWARD_RIGHT: 0.1534 | BACKWARD: 0.1855 | Selected: BACKWARD (prob: 0.1855)
Episode 87 | Step 9 | State: [0.064, 1.000, 0.553, 0.552, 0.127, 0.059, 0.578, 0.080] | Action Distribution: FORWARD: 0.1681 | TURN_LEFT: 0.1511 | TURN_RIGHT: 0.1642 | FORWARD_LEFT: 0.1796 | FORWARD_RIGHT: 0.1531 | BACKWARD: 0.1838 | Selected: BACKWARD (prob: 0.1838)
Episode 87 | Step 10 | State: [0.000, 1.000, 1.000, 1.000, 0.245, 0.159, 0.178, 0.153] | Action Distribution: FORWARD: 0.1662 | TURN_LEFT: 0.1529 | TURN_RIGHT: 0.1624 | FORWARD_LEFT: 0.1711 | FORWARD_RIGHT: 0.1462 | BACKWARD: 0.2011 | Selected: BACKWARD (prob: 0.2011)
Episode 88 | Step 1 | State: [0.064, 0.984, 0.523, 0.530, 0.080, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1737 | TURN_LEFT: 0.1510 | TURN_RIGHT: 0.1651 | FORWARD_LEFT: 0.1775 | FORWARD_RIGHT: 0.1525 | BACKWARD: 0.1801 | Selected: BACKWARD (prob: 0.1801)
Episode 88 | Step 2 | State: [0.086, 0.064, 0.523, 0.523, 0.079, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1681 | TURN_LEFT: 0.1561 | TURN_RIGHT: 0.1605 | FORWARD_LEFT: 0.1685 | FORWARD_RIGHT: 0.1607 | BACKWARD: 0.1861 | Selected: BACKWARD (prob: 0.1861)
Episode 88 | Step 3 | State: [0.086, 0.064, 0.522, 0.522, 0.058, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1698 | TURN_LEFT: 0.1560 | TURN_RIGHT: 0.1603 | FORWARD_LEFT: 0.1680 | FORWARD_RIGHT: 0.1602 | BACKWARD: 0.1857 | Selected: BACKWARD (prob: 0.1857)
Episode 88 | Step 4 | State: [0.064, 0.064, 0.523, 0.523, 0.058, 0.059, 0.577, 0.059] | Action Distribution: FORWARD: 0.1708 | TURN_LEFT: 0.1557 | TURN_RIGHT: 0.1602 | FORWARD_LEFT: 0.1681 | FORWARD_RIGHT: 0.1602 | BACKWARD: 0.1851 | Selected: BACKWARD (prob: 0.1851)
Episode 88 | Step 5 | State: [0.064, 1.000, 0.524, 0.524, 0.059, 0.059, 0.577, 0.080] | Action Distribution: FORWARD: 0.1837 | TURN_LEFT: 0.1504 | TURN_RIGHT: 0.1662 | FORWARD_LEFT: 0.1738 | FORWARD_RIGHT: 0.1508 | BACKWARD: 0.1750 | Selected: FORWARD (prob: 0.1837)
Episode 88 | Step 6 | State: [0.064, 1.000, 0.523, 0.523, 0.058, 0.059, 0.578, 0.080] | Action Distribution: FORWARD: 0.1858 | TURN_LEFT: 0.1503 | TURN_RIGHT: 0.1664 | FORWARD_LEFT: 0.1730 | FORWARD_RIGHT: 0.1507 | BACKWARD: 0.1738 | Selected: FORWARD (prob: 0.1858)
Episode 88 | Step 7 | State: [0.064, 1.000, 0.523, 0.523, 0.058, 0.059, 0.578, 0.081] | Action Distribution: FORWARD: 0.1877 | TURN_LEFT: 0.1502 | TURN_RIGHT: 0.1666 | FORWARD_LEFT: 0.1723 | FORWARD_RIGHT: 0.1506 | BACKWARD: 0.1727 | Selected: FORWARD (prob: 0.1877)
Episode 88 | Step 8 | State: [0.064, 1.000, 0.523, 0.537, 0.137, 0.059, 0.578, 0.082] | Action Distribution: FORWARD: 0.1860 | TURN_LEFT: 0.1502 | TURN_RIGHT: 0.1665 | FORWARD_LEFT: 0.1738 | FORWARD_RIGHT: 0.1525 | BACKWARD: 0.1710 | Selected: FORWARD (prob: 0.1860)
Episode 88 | Step 9 | State: [0.064, 1.000, 0.537, 0.554, 0.162, 0.096, 0.578, 0.096] | Action Distribution: FORWARD: 0.1863 | TURN_LEFT: 0.1515 | TURN_RIGHT: 0.1655 | FORWARD_LEFT: 0.1735 | FORWARD_RIGHT: 0.1528 | BACKWARD: 0.1704 | Selected: FORWARD (prob: 0.1863)
Episode 88 | Step 10 | State: [0.064, 0.884, 0.548, 0.562, 0.188, 0.129, 0.578, 0.103] | Action Distribution: FORWARD: 0.1845 | TURN_LEFT: 0.1538 | TURN_RIGHT: 0.1646 | FORWARD_LEFT: 0.1721 | FORWARD_RIGHT: 0.1547 | BACKWARD: 0.1703 | Selected: FORWARD (prob: 0.1845)
Episode 89 | Step 1 | State: [0.064, 0.475, 0.563, 0.573, 0.227, 0.166, 0.593, 0.127] | Action Distribution: FORWARD: 0.1784 | TURN_LEFT: 0.1586 | TURN_RIGHT: 0.1627 | FORWARD_LEFT: 0.1676 | FORWARD_RIGHT: 0.1578 | BACKWARD: 0.1750 | Selected: FORWARD (prob: 0.1784)
Episode 89 | Step 2 | State: [0.064, 0.301, 0.577, 0.595, 0.303, 0.198, 0.592, 0.159] | Action Distribution: FORWARD: 0.1760 | TURN_LEFT: 0.1603 | TURN_RIGHT: 0.1623 | FORWARD_LEFT: 0.1671 | FORWARD_RIGHT: 0.1588 | BACKWARD: 0.1755 | Selected: FORWARD (prob: 0.1760)
Episode 89 | Step 3 | State: [0.064, 0.191, 0.610, 0.653, 0.436, 0.264, 0.590, 0.182] | Action Distribution: FORWARD: 0.1736 | TURN_LEFT: 0.1613 | TURN_RIGHT: 0.1629 | FORWARD_LEFT: 0.1681 | FORWARD_RIGHT: 0.1597 | BACKWARD: 0.1743 | Selected: BACKWARD (prob: 0.1743)
Episode 89 | Step 4 | State: [0.064, 0.303, 0.577, 0.595, 0.302, 0.197, 0.591, 0.159] | Action Distribution: FORWARD: 0.1768 | TURN_LEFT: 0.1602 | TURN_RIGHT: 0.1625 | FORWARD_LEFT: 0.1669 | FORWARD_RIGHT: 0.1589 | BACKWARD: 0.1748 | Selected: FORWARD (prob: 0.1768)
Episode 89 | Step 5 | State: [0.064, 0.193, 0.609, 0.650, 0.434, 0.260, 0.591, 0.183] | Action Distribution: FORWARD: 0.1743 | TURN_LEFT: 0.1613 | TURN_RIGHT: 0.1630 | FORWARD_LEFT: 0.1679 | FORWARD_RIGHT: 0.1598 | BACKWARD: 0.1737 | Selected: FORWARD (prob: 0.1743)
Episode 89 | Step 6 | State: [0.064, 0.132, 0.688, 0.757, 0.684, 0.392, 0.588, 0.238] | Action Distribution: FORWARD: 0.1740 | TURN_LEFT: 0.1614 | TURN_RIGHT: 0.1655 | FORWARD_LEFT: 0.1675 | FORWARD_RIGHT: 0.1599 | BACKWARD: 0.1717 | Selected: FORWARD (prob: 0.1740)
Episode 89 | Step 7 | State: [0.064, 0.117, 0.897, 1.000, 1.000, 0.679, 0.587, 0.389] | Action Distribution: FORWARD: 0.1758 | TURN_LEFT: 0.1630 | TURN_RIGHT: 0.1686 | FORWARD_LEFT: 0.1645 | FORWARD_RIGHT: 0.1567 | BACKWARD: 0.1715 | Selected: FORWARD (prob: 0.1758)
Episode 89 | Step 8 | State: [0.064, 0.087, 1.000, 1.000, 1.000, 1.000, 0.586, 0.807] | Action Distribution: FORWARD: 0.1819 | TURN_LEFT: 0.1663 | TURN_RIGHT: 0.1688 | FORWARD_LEFT: 0.1620 | FORWARD_RIGHT: 0.1537 | BACKWARD: 0.1673 | Selected: FORWARD (prob: 0.1819)
Episode 89 | Step 9 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.585, 1.000] | Action Distribution: FORWARD: 0.1841 | TURN_LEFT: 0.1680 | TURN_RIGHT: 0.1671 | FORWARD_LEFT: 0.1616 | FORWARD_RIGHT: 0.1526 | BACKWARD: 0.1666 | Selected: FORWARD (prob: 0.1841)
Episode 89 | Step 10 | State: [0.067, 0.067, 1.000, 1.000, 1.000, 1.000, 0.594, 1.000] | Action Distribution: FORWARD: 0.1840 | TURN_LEFT: 0.1683 | TURN_RIGHT: 0.1672 | FORWARD_LEFT: 0.1615 | FORWARD_RIGHT: 0.1527 | BACKWARD: 0.1663 | Selected: FORWARD (prob: 0.1840)
Episode 90 | Step 1 | State: [0.086, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1835 | TURN_LEFT: 0.1689 | TURN_RIGHT: 0.1674 | FORWARD_LEFT: 0.1615 | FORWARD_RIGHT: 0.1525 | BACKWARD: 0.1661 | Selected: FORWARD (prob: 0.1835)
Episode 90 | Step 2 | State: [0.087, 0.065, 1.000, 1.000, 1.000, 1.000, 0.583, 1.000] | Action Distribution: FORWARD: 0.1832 | TURN_LEFT: 0.1691 | TURN_RIGHT: 0.1676 | FORWARD_LEFT: 0.1615 | FORWARD_RIGHT: 0.1526 | BACKWARD: 0.1660 | Selected: FORWARD (prob: 0.1832)
Episode 90 | Step 3 | State: [0.086, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1828 | TURN_LEFT: 0.1693 | TURN_RIGHT: 0.1678 | FORWARD_LEFT: 0.1615 | FORWARD_RIGHT: 0.1527 | BACKWARD: 0.1659 | Selected: FORWARD (prob: 0.1828)
Episode 90 | Step 4 | State: [0.086, 0.065, 1.000, 1.000, 1.000, 1.000, 0.583, 1.000] | Action Distribution: FORWARD: 0.1824 | TURN_LEFT: 0.1695 | TURN_RIGHT: 0.1680 | FORWARD_LEFT: 0.1616 | FORWARD_RIGHT: 0.1528 | BACKWARD: 0.1658 | Selected: FORWARD (prob: 0.1824)
Episode 90 | Step 5 | State: [0.085, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1819 | TURN_LEFT: 0.1697 | TURN_RIGHT: 0.1682 | FORWARD_LEFT: 0.1617 | FORWARD_RIGHT: 0.1528 | BACKWARD: 0.1657 | Selected: FORWARD (prob: 0.1819)
Episode 90 | Step 6 | State: [0.071, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1814 | TURN_LEFT: 0.1697 | TURN_RIGHT: 0.1685 | FORWARD_LEFT: 0.1617 | FORWARD_RIGHT: 0.1531 | BACKWARD: 0.1656 | Selected: FORWARD (prob: 0.1814)
Episode 90 | Step 7 | State: [0.065, 0.065, 1.000, 1.000, 1.000, 1.000, 0.582, 1.000] | Action Distribution: FORWARD: 0.1808 | TURN_LEFT: 0.1698 | TURN_RIGHT: 0.1687 | FORWARD_LEFT: 0.1618 | FORWARD_RIGHT: 0.1532 | BACKWARD: 0.1656 | Selected: FORWARD (prob: 0.1808)
Episode 90 | Step 8 | State: [0.064, 0.078, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1800 | TURN_LEFT: 0.1704 | TURN_RIGHT: 0.1690 | FORWARD_LEFT: 0.1622 | FORWARD_RIGHT: 0.1531 | BACKWARD: 0.1653 | Selected: FORWARD (prob: 0.1800)
Episode 90 | Step 9 | State: [0.064, 0.078, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1793 | TURN_LEFT: 0.1707 | TURN_RIGHT: 0.1692 | FORWARD_LEFT: 0.1624 | FORWARD_RIGHT: 0.1531 | BACKWARD: 0.1654 | Selected: FORWARD (prob: 0.1793)
Episode 90 | Step 10 | State: [0.066, 0.079, 1.000, 1.000, 1.000, 1.000, 0.586, 1.000] | Action Distribution: FORWARD: 0.1784 | TURN_LEFT: 0.1710 | TURN_RIGHT: 0.1694 | FORWARD_LEFT: 0.1625 | FORWARD_RIGHT: 0.1532 | BACKWARD: 0.1655 | Selected: FORWARD (prob: 0.1784)
Episode 91 | Step 1 | State: [0.064, 0.078, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1775 | TURN_LEFT: 0.1712 | TURN_RIGHT: 0.1697 | FORWARD_LEFT: 0.1627 | FORWARD_RIGHT: 0.1533 | BACKWARD: 0.1656 | Selected: FORWARD (prob: 0.1775)
Episode 91 | Step 2 | State: [0.064, 0.078, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1765 | TURN_LEFT: 0.1714 | TURN_RIGHT: 0.1700 | FORWARD_LEFT: 0.1629 | FORWARD_RIGHT: 0.1534 | BACKWARD: 0.1658 | Selected: FORWARD (prob: 0.1765)
Episode 91 | Step 3 | State: [0.065, 0.079, 1.000, 1.000, 1.000, 1.000, 0.582, 1.000] | Action Distribution: FORWARD: 0.1755 | TURN_LEFT: 0.1717 | TURN_RIGHT: 0.1703 | FORWARD_LEFT: 0.1632 | FORWARD_RIGHT: 0.1535 | BACKWARD: 0.1659 | Selected: FORWARD (prob: 0.1755)
Episode 91 | Step 4 | State: [0.065, 0.078, 1.000, 1.000, 1.000, 1.000, 0.582, 1.000] | Action Distribution: FORWARD: 0.1746 | TURN_LEFT: 0.1719 | TURN_RIGHT: 0.1706 | FORWARD_LEFT: 0.1635 | FORWARD_RIGHT: 0.1536 | BACKWARD: 0.1659 | Selected: FORWARD (prob: 0.1746)
Episode 91 | Step 5 | State: [0.064, 0.078, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1735 | TURN_LEFT: 0.1720 | TURN_RIGHT: 0.1711 | FORWARD_LEFT: 0.1639 | FORWARD_RIGHT: 0.1539 | BACKWARD: 0.1657 | Selected: FORWARD (prob: 0.1735)
Episode 91 | Step 6 | State: [0.065, 0.079, 1.000, 1.000, 1.000, 1.000, 0.584, 1.000] | Action Distribution: FORWARD: 0.1726 | TURN_LEFT: 0.1721 | TURN_RIGHT: 0.1715 | FORWARD_LEFT: 0.1641 | FORWARD_RIGHT: 0.1540 | BACKWARD: 0.1657 | Selected: FORWARD (prob: 0.1726)
Episode 91 | Step 7 | State: [0.065, 0.079, 1.000, 1.000, 1.000, 1.000, 0.584, 1.000] | Action Distribution: FORWARD: 0.1715 | TURN_LEFT: 0.1722 | TURN_RIGHT: 0.1718 | FORWARD_LEFT: 0.1645 | FORWARD_RIGHT: 0.1541 | BACKWARD: 0.1659 | Selected: TURN_LEFT (prob: 0.1722)
Episode 91 | Step 8 | State: [0.065, 0.065, 1.000, 1.000, 1.000, 1.000, 0.582, 1.000] | Action Distribution: FORWARD: 0.1707 | TURN_LEFT: 0.1719 | TURN_RIGHT: 0.1721 | FORWARD_LEFT: 0.1645 | FORWARD_RIGHT: 0.1543 | BACKWARD: 0.1664 | Selected: TURN_RIGHT (prob: 0.1721)
Episode 91 | Step 9 | State: [0.064, 0.078, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1695 | TURN_LEFT: 0.1722 | TURN_RIGHT: 0.1725 | FORWARD_LEFT: 0.1650 | FORWARD_RIGHT: 0.1543 | BACKWARD: 0.1666 | Selected: TURN_RIGHT (prob: 0.1725)
Episode 91 | Step 10 | State: [0.065, 0.092, 1.000, 1.000, 1.000, 1.000, 0.581, 1.000] | Action Distribution: FORWARD: 0.1679 | TURN_LEFT: 0.1728 | TURN_RIGHT: 0.1727 | FORWARD_LEFT: 0.1655 | FORWARD_RIGHT: 0.1541 | BACKWARD: 0.1670 | Selected: TURN_LEFT (prob: 0.1728)
Episode 92 | Step 1 | State: [0.064, 0.085, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1665 | TURN_LEFT: 0.1730 | TURN_RIGHT: 0.1728 | FORWARD_LEFT: 0.1654 | FORWARD_RIGHT: 0.1543 | BACKWARD: 0.1680 | Selected: TURN_LEFT (prob: 0.1730)
Episode 92 | Step 2 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1648 | TURN_LEFT: 0.1728 | TURN_RIGHT: 0.1730 | FORWARD_LEFT: 0.1652 | FORWARD_RIGHT: 0.1546 | BACKWARD: 0.1695 | Selected: TURN_RIGHT (prob: 0.1730)
Episode 92 | Step 3 | State: [0.064, 0.085, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1626 | TURN_LEFT: 0.1733 | TURN_RIGHT: 0.1733 | FORWARD_LEFT: 0.1657 | FORWARD_RIGHT: 0.1545 | BACKWARD: 0.1706 | Selected: TURN_RIGHT (prob: 0.1733)
Episode 92 | Step 4 | State: [0.064, 0.098, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1602 | TURN_LEFT: 0.1736 | TURN_RIGHT: 0.1738 | FORWARD_LEFT: 0.1660 | FORWARD_RIGHT: 0.1545 | BACKWARD: 0.1718 | Selected: TURN_RIGHT (prob: 0.1738)
Episode 92 | Step 5 | State: [0.085, 0.085, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1580 | TURN_LEFT: 0.1737 | TURN_RIGHT: 0.1743 | FORWARD_LEFT: 0.1659 | FORWARD_RIGHT: 0.1548 | BACKWARD: 0.1733 | Selected: TURN_RIGHT (prob: 0.1743)
Episode 92 | Step 6 | State: [0.086, 0.078, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1559 | TURN_LEFT: 0.1735 | TURN_RIGHT: 0.1748 | FORWARD_LEFT: 0.1659 | FORWARD_RIGHT: 0.1550 | BACKWARD: 0.1750 | Selected: BACKWARD (prob: 0.1750)
Episode 92 | Step 7 | State: [0.108, 0.111, 1.000, 1.000, 1.000, 0.523, 0.578, 1.000] | Action Distribution: FORWARD: 0.1566 | TURN_LEFT: 0.1764 | TURN_RIGHT: 0.1716 | FORWARD_LEFT: 0.1679 | FORWARD_RIGHT: 0.1565 | BACKWARD: 0.1710 | Selected: TURN_LEFT (prob: 0.1764)
Episode 92 | Step 8 | State: [0.085, 0.134, 1.000, 1.000, 1.000, 0.693, 0.578, 1.000] | Action Distribution: FORWARD: 0.1537 | TURN_LEFT: 0.1766 | TURN_RIGHT: 0.1734 | FORWARD_LEFT: 0.1680 | FORWARD_RIGHT: 0.1554 | BACKWARD: 0.1729 | Selected: TURN_LEFT (prob: 0.1766)
Episode 92 | Step 9 | State: [0.064, 0.153, 1.000, 1.000, 1.000, 0.925, 0.578, 1.000] | Action Distribution: FORWARD: 0.1512 | TURN_LEFT: 0.1747 | TURN_RIGHT: 0.1761 | FORWARD_LEFT: 0.1674 | FORWARD_RIGHT: 0.1546 | BACKWARD: 0.1760 | Selected: TURN_RIGHT (prob: 0.1761)
Episode 92 | Step 10 | State: [0.085, 0.135, 1.000, 1.000, 1.000, 0.683, 0.578, 1.000] | Action Distribution: FORWARD: 0.1526 | TURN_LEFT: 0.1759 | TURN_RIGHT: 0.1745 | FORWARD_LEFT: 0.1681 | FORWARD_RIGHT: 0.1560 | BACKWARD: 0.1728 | Selected: TURN_LEFT (prob: 0.1759)
Episode 93 | Step 1 | State: [0.064, 0.152, 1.000, 1.000, 1.000, 0.902, 0.578, 1.000] | Action Distribution: FORWARD: 0.1508 | TURN_LEFT: 0.1745 | TURN_RIGHT: 0.1765 | FORWARD_LEFT: 0.1675 | FORWARD_RIGHT: 0.1549 | BACKWARD: 0.1758 | Selected: TURN_RIGHT (prob: 0.1765)
Episode 93 | Step 2 | State: [0.085, 0.134, 1.000, 1.000, 1.000, 0.671, 0.578, 1.000] | Action Distribution: FORWARD: 0.1523 | TURN_LEFT: 0.1756 | TURN_RIGHT: 0.1746 | FORWARD_LEFT: 0.1681 | FORWARD_RIGHT: 0.1563 | BACKWARD: 0.1732 | Selected: TURN_LEFT (prob: 0.1756)
Episode 93 | Step 3 | State: [0.064, 0.152, 1.000, 1.000, 1.000, 0.899, 0.578, 1.000] | Action Distribution: FORWARD: 0.1503 | TURN_LEFT: 0.1746 | TURN_RIGHT: 0.1761 | FORWARD_LEFT: 0.1674 | FORWARD_RIGHT: 0.1550 | BACKWARD: 0.1765 | Selected: BACKWARD (prob: 0.1765)
Episode 93 | Step 4 | State: [0.065, 0.149, 1.000, 0.957, 1.000, 0.398, 0.585, 0.956] | Action Distribution: FORWARD: 0.1540 | TURN_LEFT: 0.1743 | TURN_RIGHT: 0.1709 | FORWARD_LEFT: 0.1692 | FORWARD_RIGHT: 0.1590 | BACKWARD: 0.1727 | Selected: TURN_LEFT (prob: 0.1743)
Episode 93 | Step 5 | State: [0.064, 0.166, 1.000, 1.000, 1.000, 0.498, 0.578, 0.817] | Action Distribution: FORWARD: 0.1524 | TURN_LEFT: 0.1726 | TURN_RIGHT: 0.1724 | FORWARD_LEFT: 0.1678 | FORWARD_RIGHT: 0.1592 | BACKWARD: 0.1756 | Selected: BACKWARD (prob: 0.1756)
Episode 93 | Step 6 | State: [0.065, 0.206, 0.811, 0.727, 0.810, 0.286, 0.583, 0.436] | Action Distribution: FORWARD: 0.1534 | TURN_LEFT: 0.1667 | TURN_RIGHT: 0.1707 | FORWARD_LEFT: 0.1685 | FORWARD_RIGHT: 0.1620 | BACKWARD: 0.1787 | Selected: BACKWARD (prob: 0.1787)
Episode 93 | Step 7 | State: [0.065, 0.238, 0.671, 0.627, 0.489, 0.208, 0.580, 0.277] | Action Distribution: FORWARD: 0.1584 | TURN_LEFT: 0.1653 | TURN_RIGHT: 0.1675 | FORWARD_LEFT: 0.1684 | FORWARD_RIGHT: 0.1602 | BACKWARD: 0.1802 | Selected: BACKWARD (prob: 0.1802)
Episode 93 | Step 8 | State: [0.064, 0.302, 0.604, 0.583, 0.330, 0.179, 0.578, 0.203] | Action Distribution: FORWARD: 0.1619 | TURN_LEFT: 0.1639 | TURN_RIGHT: 0.1663 | FORWARD_LEFT: 0.1680 | FORWARD_RIGHT: 0.1590 | BACKWARD: 0.1809 | Selected: BACKWARD (prob: 0.1809)
Episode 93 | Step 9 | State: [0.064, 0.348, 0.576, 0.565, 0.239, 0.165, 0.578, 0.146] | Action Distribution: FORWARD: 0.1640 | TURN_LEFT: 0.1625 | TURN_RIGHT: 0.1665 | FORWARD_LEFT: 0.1679 | FORWARD_RIGHT: 0.1577 | BACKWARD: 0.1815 | Selected: BACKWARD (prob: 0.1815)
Episode 93 | Step 10 | State: [0.064, 0.374, 0.563, 0.549, 0.195, 0.128, 0.578, 0.107] | Action Distribution: FORWARD: 0.1654 | TURN_LEFT: 0.1610 | TURN_RIGHT: 0.1667 | FORWARD_LEFT: 0.1680 | FORWARD_RIGHT: 0.1572 | BACKWARD: 0.1817 | Selected: BACKWARD (prob: 0.1817)
Episode 94 | Step 1 | State: [0.064, 0.293, 0.555, 0.537, 0.166, 0.101, 0.578, 0.080] | Action Distribution: FORWARD: 0.1660 | TURN_LEFT: 0.1600 | TURN_RIGHT: 0.1663 | FORWARD_LEFT: 0.1672 | FORWARD_RIGHT: 0.1573 | BACKWARD: 0.1832 | Selected: BACKWARD (prob: 0.1832)
Episode 94 | Step 2 | State: [0.065, 0.189, 0.536, 0.522, 0.146, 0.072, 0.579, 0.059] | Action Distribution: FORWARD: 0.1676 | TURN_LEFT: 0.1577 | TURN_RIGHT: 0.1654 | FORWARD_LEFT: 0.1671 | FORWARD_RIGHT: 0.1579 | BACKWARD: 0.1843 | Selected: BACKWARD (prob: 0.1843)
