Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.057, 0.020, 0.198, 0.020] | Action Distribution: FORWARD: 0.2632 | TURN_LEFT: 0.1663 | TURN_RIGHT: 0.1319 | FORWARD_LEFT: 0.2584 | FORWARD_RIGHT: 0.1338 | BACKWARD: 0.0463 | Selected: FORWARD_LEFT (prob: 0.2584)
Episode 170 | Step 1 | State: [0.021, 0.057, 0.000, 0.000, 0.201, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0020 | TURN_LEFT: 0.2845 | TURN_RIGHT: 0.3980 | FORWARD_LEFT: 0.0039 | FORWARD_RIGHT: 0.0050 | BACKWARD: 0.3066 | Selected: BACKWARD (prob: 0.3066)
Episode 170 | Step 2 | State: [0.021, 0.063, 0.000, 0.000, 0.113, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.2638 | TURN_LEFT: 0.2687 | TURN_RIGHT: 0.2264 | FORWARD_LEFT: 0.0716 | FORWARD_RIGHT: 0.0728 | BACKWARD: 0.0968 | Selected: TURN_RIGHT (prob: 0.2264)
Episode 170 | Step 3 | State: [0.021, 0.059, 0.000, 0.000, 0.112, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.3173 | TURN_LEFT: 0.2399 | TURN_RIGHT: 0.2039 | FORWARD_LEFT: 0.0808 | FORWARD_RIGHT: 0.0741 | BACKWARD: 0.0840 | Selected: FORWARD_LEFT (prob: 0.0808)
Episode 170 | Step 4 | State: [0.021, 0.060, 0.000, 0.000, 0.172, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0190 | TURN_LEFT: 0.3238 | TURN_RIGHT: 0.3867 | FORWARD_LEFT: 0.0180 | FORWARD_RIGHT: 0.0179 | BACKWARD: 0.2347 | Selected: TURN_RIGHT (prob: 0.3867)
Episode 170 | Step 5 | State: [0.021, 0.056, 0.000, 0.000, 0.179, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0145 | TURN_LEFT: 0.3104 | TURN_RIGHT: 0.3884 | FORWARD_LEFT: 0.0160 | FORWARD_RIGHT: 0.0142 | BACKWARD: 0.2565 | Selected: BACKWARD (prob: 0.2565)
Episode 170 | Step 6 | State: [0.021, 0.062, 0.000, 0.000, 0.103, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.3799 | TURN_LEFT: 0.2081 | TURN_RIGHT: 0.1749 | FORWARD_LEFT: 0.0908 | FORWARD_RIGHT: 0.0794 | BACKWARD: 0.0671 | Selected: FORWARD (prob: 0.3799)
Episode 170 | Step 7 | State: [0.021, 0.056, 0.000, 0.000, 0.176, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0163 | TURN_LEFT: 0.3065 | TURN_RIGHT: 0.3862 | FORWARD_LEFT: 0.0182 | FORWARD_RIGHT: 0.0144 | BACKWARD: 0.2585 | Selected: TURN_LEFT (prob: 0.3065)
Episode 170 | Step 8 | State: [0.021, 0.060, 0.000, 0.000, 0.170, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0199 | TURN_LEFT: 0.3117 | TURN_RIGHT: 0.3837 | FORWARD_LEFT: 0.0210 | FORWARD_RIGHT: 0.0167 | BACKWARD: 0.2471 | Selected: TURN_LEFT (prob: 0.3117)
Episode 170 | Step 9 | State: [0.021, 0.107, 0.000, 0.000, 0.148, 0.020, 0.195, 0.020] | Action Distribution: FORWARD: 0.0124 | TURN_LEFT: 0.3997 | TURN_RIGHT: 0.4158 | FORWARD_LEFT: 0.0100 | FORWARD_RIGHT: 0.0222 | BACKWARD: 0.1400 | Selected: TURN_RIGHT (prob: 0.4158)
Episode 170 | Step 10 | State: [0.021, 0.060, 0.000, 0.000, 0.170, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0209 | TURN_LEFT: 0.3106 | TURN_RIGHT: 0.3820 | FORWARD_LEFT: 0.0222 | FORWARD_RIGHT: 0.0167 | BACKWARD: 0.2475 | Selected: BACKWARD (prob: 0.2475)
Episode 171 | Step 1 | State: [0.022, 0.068, 0.000, 0.000, 0.103, 0.020, 0.195, 0.020] | Action Distribution: FORWARD: 0.3726 | TURN_LEFT: 0.2126 | TURN_RIGHT: 0.1750 | FORWARD_LEFT: 0.0952 | FORWARD_RIGHT: 0.0792 | BACKWARD: 0.0654 | Selected: FORWARD_LEFT (prob: 0.0952)
Episode 171 | Step 2 | State: [0.021, 0.115, 0.000, 0.000, 0.125, 0.020, 0.195, 0.020] | Action Distribution: FORWARD: 0.0473 | TURN_LEFT: 0.4335 | TURN_RIGHT: 0.3730 | FORWARD_LEFT: 0.0183 | FORWARD_RIGHT: 0.0520 | BACKWARD: 0.0760 | Selected: TURN_RIGHT (prob: 0.3730)
Episode 171 | Step 3 | State: [0.021, 0.063, 0.000, 0.000, 0.144, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1103 | TURN_LEFT: 0.3117 | TURN_RIGHT: 0.3186 | FORWARD_LEFT: 0.0579 | FORWARD_RIGHT: 0.0420 | BACKWARD: 0.1593 | Selected: BACKWARD (prob: 0.1593)
Episode 171 | Step 4 | State: [0.021, 0.072, 0.000, 0.000, 0.092, 0.020, 0.195, 0.020] | Action Distribution: FORWARD: 0.5035 | TURN_LEFT: 0.1575 | TURN_RIGHT: 0.1168 | FORWARD_LEFT: 0.0949 | FORWARD_RIGHT: 0.0924 | BACKWARD: 0.0350 | Selected: TURN_RIGHT (prob: 0.1168)
Episode 171 | Step 5 | State: [0.021, 0.066, 0.000, 0.000, 0.094, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.5307 | TURN_LEFT: 0.1439 | TURN_RIGHT: 0.1081 | FORWARD_LEFT: 0.0950 | FORWARD_RIGHT: 0.0901 | BACKWARD: 0.0321 | Selected: TURN_RIGHT (prob: 0.1081)
Episode 171 | Step 6 | State: [0.021, 0.061, 0.000, 0.000, 0.090, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.5949 | TURN_LEFT: 0.1144 | TURN_RIGHT: 0.0855 | FORWARD_LEFT: 0.0926 | FORWARD_RIGHT: 0.0890 | BACKWARD: 0.0236 | Selected: TURN_LEFT (prob: 0.1144)
Episode 171 | Step 7 | State: [0.021, 0.067, 0.000, 0.000, 0.093, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.5713 | TURN_LEFT: 0.1274 | TURN_RIGHT: 0.0936 | FORWARD_LEFT: 0.0910 | FORWARD_RIGHT: 0.0910 | BACKWARD: 0.0257 | Selected: FORWARD (prob: 0.5713)
Episode 171 | Step 8 | State: [0.021, 0.059, 0.000, 0.000, 0.156, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1161 | TURN_LEFT: 0.3141 | TURN_RIGHT: 0.3203 | FORWARD_LEFT: 0.0564 | FORWARD_RIGHT: 0.0415 | BACKWARD: 0.1517 | Selected: FORWARD_RIGHT (prob: 0.0415)
Episode 171 | Step 9 | State: [0.021, 0.037, 0.000, 0.000, 0.253, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0005 | TURN_LEFT: 0.2192 | TURN_RIGHT: 0.3828 | FORWARD_LEFT: 0.0020 | FORWARD_RIGHT: 0.0014 | BACKWARD: 0.3940 | Selected: TURN_LEFT (prob: 0.2192)
Episode 171 | Step 10 | State: [0.021, 0.047, 0.000, 0.000, 0.274, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0001 | TURN_LEFT: 0.1841 | TURN_RIGHT: 0.3532 | FORWARD_LEFT: 0.0005 | FORWARD_RIGHT: 0.0005 | BACKWARD: 0.4616 | Selected: TURN_RIGHT (prob: 0.3532)
Episode 172 | Step 1 | State: [0.021, 0.037, 0.000, 0.000, 0.252, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0003 | TURN_LEFT: 0.2115 | TURN_RIGHT: 0.3791 | FORWARD_LEFT: 0.0013 | FORWARD_RIGHT: 0.0010 | BACKWARD: 0.4067 | Selected: BACKWARD (prob: 0.4067)
Episode 172 | Step 2 | State: [0.021, 0.047, 0.000, 0.000, 0.129, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.2188 | TURN_LEFT: 0.2780 | TURN_RIGHT: 0.2636 | FORWARD_LEFT: 0.0735 | FORWARD_RIGHT: 0.0497 | BACKWARD: 0.1164 | Selected: TURN_LEFT (prob: 0.2780)
Episode 172 | Step 3 | State: [0.021, 0.057, 0.000, 0.000, 0.139, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0880 | TURN_LEFT: 0.3372 | TURN_RIGHT: 0.3318 | FORWARD_LEFT: 0.0434 | FORWARD_RIGHT: 0.0361 | BACKWARD: 0.1636 | Selected: TURN_RIGHT (prob: 0.3318)
Episode 172 | Step 4 | State: [0.021, 0.047, 0.000, 0.000, 0.129, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1499 | TURN_LEFT: 0.3119 | TURN_RIGHT: 0.2955 | FORWARD_LEFT: 0.0572 | FORWARD_RIGHT: 0.0406 | BACKWARD: 0.1449 | Selected: TURN_LEFT (prob: 0.3119)
Episode 172 | Step 5 | State: [0.021, 0.057, 0.000, 0.000, 0.139, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0554 | TURN_LEFT: 0.3501 | TURN_RIGHT: 0.3462 | FORWARD_LEFT: 0.0312 | FORWARD_RIGHT: 0.0282 | BACKWARD: 0.1889 | Selected: FORWARD_LEFT (prob: 0.0312)
Episode 172 | Step 6 | State: [0.021, 0.090, 0.000, 0.000, 0.204, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0002 | TURN_LEFT: 0.3421 | TURN_RIGHT: 0.4161 | FORWARD_LEFT: 0.0006 | FORWARD_RIGHT: 0.0016 | BACKWARD: 0.2394 | Selected: TURN_RIGHT (prob: 0.4161)
Episode 172 | Step 7 | State: [0.021, 0.055, 0.000, 0.000, 0.232, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0001 | TURN_LEFT: 0.2179 | TURN_RIGHT: 0.3590 | FORWARD_LEFT: 0.0006 | FORWARD_RIGHT: 0.0006 | BACKWARD: 0.4218 | Selected: BACKWARD (prob: 0.4218)
Episode 172 | Step 8 | State: [0.021, 0.061, 0.000, 0.000, 0.126, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0754 | TURN_LEFT: 0.3486 | TURN_RIGHT: 0.3223 | FORWARD_LEFT: 0.0336 | FORWARD_RIGHT: 0.0333 | BACKWARD: 0.1869 | Selected: TURN_RIGHT (prob: 0.3223)
Episode 172 | Step 9 | State: [0.021, 0.056, 0.000, 0.000, 0.123, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1048 | TURN_LEFT: 0.3323 | TURN_RIGHT: 0.3065 | FORWARD_LEFT: 0.0400 | FORWARD_RIGHT: 0.0365 | BACKWARD: 0.1799 | Selected: TURN_RIGHT (prob: 0.3065)
Episode 172 | Step 10 | State: [0.021, 0.046, 0.000, 0.000, 0.101, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.2566 | TURN_LEFT: 0.2717 | TURN_RIGHT: 0.2334 | FORWARD_LEFT: 0.0631 | FORWARD_RIGHT: 0.0571 | BACKWARD: 0.1183 | Selected: FORWARD_LEFT (prob: 0.0631)
Episode 173 | Step 1 | State: [0.021, 0.047, 0.000, 0.000, 0.203, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0011 | TURN_LEFT: 0.2262 | TURN_RIGHT: 0.3430 | FORWARD_LEFT: 0.0024 | FORWARD_RIGHT: 0.0022 | BACKWARD: 0.4252 | Selected: TURN_RIGHT (prob: 0.3430)
Episode 173 | Step 2 | State: [0.021, 0.042, 0.000, 0.000, 0.187, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0045 | TURN_LEFT: 0.2601 | TURN_RIGHT: 0.3579 | FORWARD_LEFT: 0.0058 | FORWARD_RIGHT: 0.0050 | BACKWARD: 0.3667 | Selected: TURN_LEFT (prob: 0.2601)
Episode 173 | Step 3 | State: [0.022, 0.048, 0.000, 0.000, 0.203, 0.020, 0.194, 0.020] | Action Distribution: FORWARD: 0.0016 | TURN_LEFT: 0.2312 | TURN_RIGHT: 0.3496 | FORWARD_LEFT: 0.0030 | FORWARD_RIGHT: 0.0029 | BACKWARD: 0.4117 | Selected: TURN_LEFT (prob: 0.2312)
Episode 173 | Step 4 | State: [0.021, 0.058, 0.000, 0.000, 0.199, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0017 | TURN_LEFT: 0.2445 | TURN_RIGHT: 0.3602 | FORWARD_LEFT: 0.0031 | FORWARD_RIGHT: 0.0035 | BACKWARD: 0.3869 | Selected: TURN_RIGHT (prob: 0.3602)
Episode 173 | Step 5 | State: [0.021, 0.048, 0.000, 0.000, 0.202, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0026 | TURN_LEFT: 0.2432 | TURN_RIGHT: 0.3612 | FORWARD_LEFT: 0.0039 | FORWARD_RIGHT: 0.0040 | BACKWARD: 0.3851 | Selected: BACKWARD (prob: 0.3851)
Episode 173 | Step 6 | State: [0.021, 0.060, 0.000, 0.000, 0.113, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.2844 | TURN_LEFT: 0.2653 | TURN_RIGHT: 0.2205 | FORWARD_LEFT: 0.0582 | FORWARD_RIGHT: 0.0663 | BACKWARD: 0.1053 | Selected: TURN_RIGHT (prob: 0.2205)
Episode 173 | Step 7 | State: [0.021, 0.048, 0.000, 0.000, 0.103, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.3967 | TURN_LEFT: 0.2156 | TURN_RIGHT: 0.1702 | FORWARD_LEFT: 0.0648 | FORWARD_RIGHT: 0.0808 | BACKWARD: 0.0718 | Selected: FORWARD (prob: 0.3967)
Episode 173 | Step 8 | State: [0.021, 0.045, 0.000, 0.000, 0.178, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0324 | TURN_LEFT: 0.3033 | TURN_RIGHT: 0.3640 | FORWARD_LEFT: 0.0188 | FORWARD_RIGHT: 0.0188 | BACKWARD: 0.2628 | Selected: TURN_RIGHT (prob: 0.3640)
Episode 173 | Step 9 | State: [0.021, 0.036, 0.000, 0.000, 0.138, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.2453 | TURN_LEFT: 0.2690 | TURN_RIGHT: 0.2460 | FORWARD_LEFT: 0.0572 | FORWARD_RIGHT: 0.0591 | BACKWARD: 0.1235 | Selected: TURN_RIGHT (prob: 0.2460)
Episode 173 | Step 10 | State: [0.021, 0.028, 0.000, 0.000, 0.091, 0.020, 0.193, 0.038] | Action Distribution: FORWARD: 0.5833 | TURN_LEFT: 0.1293 | TURN_RIGHT: 0.0923 | FORWARD_LEFT: 0.0643 | FORWARD_RIGHT: 0.0988 | BACKWARD: 0.0321 | Selected: TURN_RIGHT (prob: 0.0923)
Episode 174 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.062, 0.020, 0.193, 0.043] | Action Distribution: FORWARD: 0.7070 | TURN_LEFT: 0.0798 | TURN_RIGHT: 0.0478 | FORWARD_LEFT: 0.0529 | FORWARD_RIGHT: 0.1001 | BACKWARD: 0.0125 | Selected: TURN_LEFT (prob: 0.0798)
Episode 174 | Step 2 | State: [0.021, 0.028, 0.000, 0.000, 0.091, 0.020, 0.193, 0.038] | Action Distribution: FORWARD: 0.6455 | TURN_LEFT: 0.1014 | TURN_RIGHT: 0.0683 | FORWARD_LEFT: 0.0606 | FORWARD_RIGHT: 0.1029 | BACKWARD: 0.0214 | Selected: FORWARD_LEFT (prob: 0.0606)
Episode 174 | Step 3 | State: [0.021, 0.036, 0.000, 0.000, 0.283, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0003 | TURN_LEFT: 0.1470 | TURN_RIGHT: 0.2771 | FORWARD_LEFT: 0.0008 | FORWARD_RIGHT: 0.0011 | BACKWARD: 0.5737 | Selected: BACKWARD (prob: 0.5737)
Episode 174 | Step 4 | State: [0.021, 0.038, 0.000, 0.000, 0.132, 0.020, 0.192, 0.020] | Action Distribution: FORWARD: 0.4513 | TURN_LEFT: 0.1802 | TURN_RIGHT: 0.1481 | FORWARD_LEFT: 0.0705 | FORWARD_RIGHT: 0.0919 | BACKWARD: 0.0581 | Selected: FORWARD (prob: 0.4513)
Episode 174 | Step 5 | State: [0.021, 0.036, 0.000, 0.000, 0.277, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0004 | TURN_LEFT: 0.1579 | TURN_RIGHT: 0.2999 | FORWARD_LEFT: 0.0012 | FORWARD_RIGHT: 0.0015 | BACKWARD: 0.5392 | Selected: BACKWARD (prob: 0.5392)
Episode 174 | Step 6 | State: [0.021, 0.038, 0.000, 0.000, 0.130, 0.020, 0.192, 0.020] | Action Distribution: FORWARD: 0.4130 | TURN_LEFT: 0.1906 | TURN_RIGHT: 0.1668 | FORWARD_LEFT: 0.0737 | FORWARD_RIGHT: 0.0896 | BACKWARD: 0.0663 | Selected: FORWARD (prob: 0.4130)
Episode 174 | Step 7 | State: [0.021, 0.036, 0.000, 0.000, 0.272, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0003 | TURN_LEFT: 0.1482 | TURN_RIGHT: 0.2977 | FORWARD_LEFT: 0.0009 | FORWARD_RIGHT: 0.0012 | BACKWARD: 0.5516 | Selected: BACKWARD (prob: 0.5516)
Episode 174 | Step 8 | State: [0.021, 0.038, 0.000, 0.000, 0.130, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.3054 | TURN_LEFT: 0.2274 | TURN_RIGHT: 0.2228 | FORWARD_LEFT: 0.0726 | FORWARD_RIGHT: 0.0759 | BACKWARD: 0.0960 | Selected: FORWARD_RIGHT (prob: 0.0759)
Episode 174 | Step 9 | State: [0.021, 0.026, 0.000, 0.000, 0.114, 0.020, 0.193, 0.049] | Action Distribution: FORWARD: 0.3325 | TURN_LEFT: 0.2130 | TURN_RIGHT: 0.2099 | FORWARD_LEFT: 0.0764 | FORWARD_RIGHT: 0.0803 | BACKWARD: 0.0879 | Selected: FORWARD (prob: 0.3325)
Episode 174 | Step 10 | State: [0.033, 0.021, 0.000, 0.000, 0.180, 0.020, 0.193, 0.206] | Action Distribution: FORWARD: 0.0017 | TURN_LEFT: 0.2128 | TURN_RIGHT: 0.3688 | FORWARD_LEFT: 0.0029 | FORWARD_RIGHT: 0.0032 | BACKWARD: 0.4106 | Selected: TURN_LEFT (prob: 0.2128)
Episode 175 | Step 1 | State: [0.021, 0.028, 0.000, 0.000, 0.321, 0.020, 0.193, 0.126] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.0342 | TURN_RIGHT: 0.0903 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.8755 | Selected: BACKWARD (prob: 0.8755)
Episode 175 | Step 2 | State: [0.021, 0.036, 0.000, 0.000, 0.170, 0.020, 0.193, 0.042] | Action Distribution: FORWARD: 0.0163 | TURN_LEFT: 0.2675 | TURN_RIGHT: 0.3902 | FORWARD_LEFT: 0.0153 | FORWARD_RIGHT: 0.0128 | BACKWARD: 0.2978 | Selected: TURN_RIGHT (prob: 0.3902)
Episode 175 | Step 3 | State: [0.021, 0.028, 0.000, 0.000, 0.101, 0.020, 0.193, 0.050] | Action Distribution: FORWARD: 0.2190 | TURN_LEFT: 0.2527 | TURN_RIGHT: 0.2681 | FORWARD_LEFT: 0.0702 | FORWARD_RIGHT: 0.0614 | BACKWARD: 0.1286 | Selected: TURN_RIGHT (prob: 0.2681)
Episode 175 | Step 4 | State: [0.035, 0.021, 0.000, 0.000, 0.054, 0.020, 0.193, 0.086] | Action Distribution: FORWARD: 0.4416 | TURN_LEFT: 0.1724 | TURN_RIGHT: 0.1489 | FORWARD_LEFT: 0.0825 | FORWARD_RIGHT: 0.0978 | BACKWARD: 0.0568 | Selected: FORWARD (prob: 0.4416)
Episode 175 | Step 5 | State: [0.048, 0.021, 0.000, 0.000, 0.067, 0.020, 0.193, 0.328] | Action Distribution: FORWARD: 0.0015 | TURN_LEFT: 0.2135 | TURN_RIGHT: 0.3326 | FORWARD_LEFT: 0.0015 | FORWARD_RIGHT: 0.0027 | BACKWARD: 0.4482 | Selected: BACKWARD (prob: 0.4482)
Episode 175 | Step 6 | State: [0.035, 0.021, 0.000, 0.000, 0.059, 0.020, 0.193, 0.085] | Action Distribution: FORWARD: 0.3604 | TURN_LEFT: 0.2045 | TURN_RIGHT: 0.1844 | FORWARD_LEFT: 0.0835 | FORWARD_RIGHT: 0.0862 | BACKWARD: 0.0811 | Selected: TURN_LEFT (prob: 0.2045)
Episode 175 | Step 7 | State: [0.021, 0.028, 0.000, 0.000, 0.100, 0.020, 0.193, 0.050] | Action Distribution: FORWARD: 0.1543 | TURN_LEFT: 0.2741 | TURN_RIGHT: 0.2910 | FORWARD_LEFT: 0.0625 | FORWARD_RIGHT: 0.0470 | BACKWARD: 0.1711 | Selected: FORWARD_LEFT (prob: 0.0625)
Episode 175 | Step 8 | State: [0.021, 0.040, 0.000, 0.000, 0.315, 0.020, 0.193, 0.065] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.0181 | TURN_RIGHT: 0.0394 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.9424 | Selected: TURN_RIGHT (prob: 0.0394)
Episode 175 | Step 9 | State: [0.021, 0.026, 0.000, 0.000, 0.209, 0.020, 0.193, 0.123] | Action Distribution: FORWARD: 0.0002 | TURN_LEFT: 0.1567 | TURN_RIGHT: 0.2944 | FORWARD_LEFT: 0.0010 | FORWARD_RIGHT: 0.0007 | BACKWARD: 0.5470 | Selected: TURN_RIGHT (prob: 0.2944)
Episode 175 | Step 10 | State: [0.036, 0.021, 0.000, 0.000, 0.118, 0.020, 0.193, 0.200] | Action Distribution: FORWARD: 0.0103 | TURN_LEFT: 0.2600 | TURN_RIGHT: 0.3533 | FORWARD_LEFT: 0.0104 | FORWARD_RIGHT: 0.0081 | BACKWARD: 0.3579 | Selected: TURN_RIGHT (prob: 0.3533)
Episode 176 | Step 1 | State: [0.060, 0.021, 0.000, 0.000, 0.057, 0.020, 0.193, 0.301] | Action Distribution: FORWARD: 0.0083 | TURN_LEFT: 0.2602 | TURN_RIGHT: 0.3440 | FORWARD_LEFT: 0.0055 | FORWARD_RIGHT: 0.0071 | BACKWARD: 0.3749 | Selected: TURN_LEFT (prob: 0.2602)
Episode 176 | Step 2 | State: [0.036, 0.021, 0.000, 0.000, 0.116, 0.020, 0.193, 0.203] | Action Distribution: FORWARD: 0.0167 | TURN_LEFT: 0.2710 | TURN_RIGHT: 0.3630 | FORWARD_LEFT: 0.0145 | FORWARD_RIGHT: 0.0108 | BACKWARD: 0.3240 | Selected: FORWARD (prob: 0.0167)
Episode 176 | Step 3 | State: [0.051, 0.021, 0.000, 0.000, 0.177, 0.020, 0.193, 1.000] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.0002 | TURN_RIGHT: 0.0012 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.9987 | Selected: BACKWARD (prob: 0.9987)
Episode 176 | Step 4 | State: [0.036, 0.021, 0.000, 0.000, 0.116, 0.020, 0.193, 0.199] | Action Distribution: FORWARD: 0.0288 | TURN_LEFT: 0.2815 | TURN_RIGHT: 0.3677 | FORWARD_LEFT: 0.0218 | FORWARD_RIGHT: 0.0149 | BACKWARD: 0.2853 | Selected: TURN_LEFT (prob: 0.2815)
Episode 176 | Step 5 | State: [0.025, 0.024, 0.000, 0.000, 0.198, 0.020, 0.193, 0.125] | Action Distribution: FORWARD: 0.0015 | TURN_LEFT: 0.2175 | TURN_RIGHT: 0.3661 | FORWARD_LEFT: 0.0044 | FORWARD_RIGHT: 0.0027 | BACKWARD: 0.4079 | Selected: TURN_RIGHT (prob: 0.3661)
Episode 176 | Step 6 | State: [0.036, 0.021, 0.000, 0.000, 0.113, 0.020, 0.193, 0.200] | Action Distribution: FORWARD: 0.0490 | TURN_LEFT: 0.2881 | TURN_RIGHT: 0.3619 | FORWARD_LEFT: 0.0318 | FORWARD_RIGHT: 0.0201 | BACKWARD: 0.2491 | Selected: BACKWARD (prob: 0.2491)
Episode 176 | Step 7 | State: [0.021, 0.021, 0.000, 0.000, 0.081, 0.020, 0.192, 0.049] | Action Distribution: FORWARD: 0.4238 | TURN_LEFT: 0.1678 | TURN_RIGHT: 0.1615 | FORWARD_LEFT: 0.1079 | FORWARD_RIGHT: 0.0829 | BACKWARD: 0.0561 | Selected: FORWARD (prob: 0.4238)
Episode 176 | Step 8 | State: [0.036, 0.021, 0.000, 0.000, 0.111, 0.020, 0.193, 0.196] | Action Distribution: FORWARD: 0.0773 | TURN_LEFT: 0.2883 | TURN_RIGHT: 0.3499 | FORWARD_LEFT: 0.0437 | FORWARD_RIGHT: 0.0265 | BACKWARD: 0.2143 | Selected: TURN_LEFT (prob: 0.2883)
Episode 176 | Step 9 | State: [0.021, 0.026, 0.000, 0.000, 0.196, 0.020, 0.193, 0.121] | Action Distribution: FORWARD: 0.0040 | TURN_LEFT: 0.2489 | TURN_RIGHT: 0.3880 | FORWARD_LEFT: 0.0097 | FORWARD_RIGHT: 0.0050 | BACKWARD: 0.3443 | Selected: TURN_LEFT (prob: 0.2489)
Episode 176 | Step 10 | State: [0.021, 0.031, 0.000, 0.000, 0.300, 0.020, 0.193, 0.063] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.0812 | TURN_RIGHT: 0.1759 | FORWARD_LEFT: 0.0002 | FORWARD_RIGHT: 0.0001 | BACKWARD: 0.7425 | Selected: BACKWARD (prob: 0.7425)
Episode 177 | Step 1 | State: [0.021, 0.037, 0.000, 0.000, 0.161, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1041 | TURN_LEFT: 0.2780 | TURN_RIGHT: 0.3423 | FORWARD_LEFT: 0.0684 | FORWARD_RIGHT: 0.0303 | BACKWARD: 0.1770 | Selected: TURN_LEFT (prob: 0.2780)
Episode 177 | Step 2 | State: [0.021, 0.046, 0.000, 0.000, 0.215, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0055 | TURN_LEFT: 0.2585 | TURN_RIGHT: 0.4110 | FORWARD_LEFT: 0.0126 | FORWARD_RIGHT: 0.0065 | BACKWARD: 0.3058 | Selected: TURN_RIGHT (prob: 0.4110)
Episode 177 | Step 3 | State: [0.021, 0.037, 0.000, 0.000, 0.162, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1267 | TURN_LEFT: 0.2713 | TURN_RIGHT: 0.3294 | FORWARD_LEFT: 0.0773 | FORWARD_RIGHT: 0.0336 | BACKWARD: 0.1617 | Selected: FORWARD (prob: 0.1267)
Episode 177 | Step 4 | State: [0.021, 0.031, 0.000, 0.000, 0.294, 0.020, 0.193, 0.062] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.1082 | TURN_RIGHT: 0.2258 | FORWARD_LEFT: 0.0006 | FORWARD_RIGHT: 0.0003 | BACKWARD: 0.6651 | Selected: BACKWARD (prob: 0.6651)
Episode 177 | Step 5 | State: [0.021, 0.037, 0.000, 0.000, 0.159, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1515 | TURN_LEFT: 0.2639 | TURN_RIGHT: 0.3149 | FORWARD_LEFT: 0.0845 | FORWARD_RIGHT: 0.0368 | BACKWARD: 0.1484 | Selected: FORWARD_LEFT (prob: 0.0845)
